"subject","version","assignmentId","cond","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","attention_check_truth","attention_check_result","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"9a8cc9f49cc1d7b615c150b445871fba","cs_wg_mon_conf_loss_real1","3G2UL9A02DFGTLVC9YK77SAGQK076Y",1,82406,1867730,"Male",941,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-18 23:52:46",16718
"74c6ad7d14b20c3dcd60833cd0de66f1","cs_wg_mon_conf_loss_real1","3L4D84MILZTPA5GV6Q08794FQTSJHU",1,131415,1248695,"Female",1091,"No","No","I couldn't stop thinking about the ""words with many vowels"" example, so the month I was considering(october) was stuck in my brain.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:06:42",16719
"2e1dd942c507c15d4bcbb271bea92977","cs_wg_mon_conf_loss_real1","3BV8HQ2ZZW2YCNTAG1WRHJC6RSAA6W",1,156207,2008445,"Male",1066,"No","No","I was trying to think of all of the months and see if the third letter was a vowel. I think the instructions made me think that way.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:08:58",16720
"3b4311264be835e24ee14c779ff2b082","cs_wg_mon_conf_loss_real1","3MD9PLUKKIF7KG7ARAY70NP1V3LZNB",1,70535,859011,"Male",1091,"No","No","Write down all of the words then try to focus on the third letter.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:14:44",16721
"b9f45ffe50c1bc588bb898afa0ddd8a8","cs_wg_mon_conf_loss_real1","3J2UYBXQQLD2BAVSOZZYSD0TI6C069",0,116335,1216430,"Female",1406,"No","No","I just picked the longest one I could think of",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:15:04",16722
"fdc6fc1a72353cb2c8ea1decbcfcc7eb","cs_wg_mon_conf_loss_real1","32AT8R96GLANEU55TJGLIPKSGKEUST",0,140104,1125535,"Male",1400,"No","No","I didn't really have a strategy and I think that shows pretty well in how I performed.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:17:47",16723
"c05400b667d6a294ec1ae8094b0aaa92","cs_wg_mon_conf_loss_real1","304SM51WA358IVWZTSZQDZS4RZ6SB9",1,378936,1120170,"Female",1094,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:19:11",16724
"6d9c104bc1db4a65bcd5e905b1e1ce55","cs_wg_mon_conf_loss_real1","324G5B4FB39LFA9X794QYR0PDHX079",0,130878,1301636,"Male",1414,"No","No","I had no strategy I just tried to think of the 3rd letter in the months. When I came to November I thought that it's probably the best answer.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:23:48",16725
"b9407b1a82020d0f753a7bb405419f9e","cs_wg_mon_conf_loss_real1","3NC5L260MONJXKGMRD4DCK9O982OFX",1,54440,828792,"Female",1101,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:26:06",16726
"4383329caea794081a61ed065bdeb1dd","cs_wg_mon_conf_loss_real1","39KFRKBFINWPXBXHW3W115G4FJTOYV",0,94194,1042607,"Female",1274,"No","No","i was trying to think of words that had a letter closest to the end of the alphabet",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:32:33",16727
"a17f85cd3aade4f26aa1834e5f355d1d","cs_wg_mon_conf_loss_real1","31LVTDXBL7B8UPIY5GOF1SJDHR5RLB",1,174025,1628125,"Male",1112,"No","No","just going through the months in my head i thought too much about the long months that may totally pass me by",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:34:42",16728
"6994da84fb98b26ef3bbee5825975c9f","cs_wg_mon_conf_loss_real1","333U7HK6I9G8YPBTKUHIGOPHY1AJDW",0,104943,1628791,"Female",1303,"No","No","I didn't have a strategy.  I thought it would be really easy and then every word I thought of had a third letter that came at the first of the alphabet.  I believe I may be stupid!  They invited me to join MENSA so they must just take anybody off the street.  This was a very difficult survey for me.  Thank you for allowing me to participate, it was fun trying, though I couldn't make sense of it.  Best of luck with your research and please stay safe.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:35:33",16729
"32ec4354acdde9f9527254acfe787cbb","cs_wg_mon_conf_loss_real1","34S9DKFK73Q7FQX5VOWOMGGZPAXYN1",1,80526,806929,"Female",1013,"No","No","I just ran through a list of the first months that came to mind and picked the one with the latest letter in the alphabet",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 00:56:44",16730
"829c31d4ca34de89632a2e60a173f7a5","cs_wg_mon_conf_loss_real1","3P4MQ7TPPXD919FXI6DVNAI4NCGBBP",0,97511,980728,"Female",1260,"No","No","no strategy, just followed example",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 01:17:36",16731
"d5cbb95e249c85c90d7e88cb3b1be826","cs_wg_mon_conf_loss_real1","3LRKMWOKB5IBVUIH5R0N8ZM3K9PZ2H",1,121495,1749809,"Female",1095,"No","No","Started with the months at the end of the year because I was just guessing their 3rd letter seemed like they would be later in alphabet. Ran out of time before I could think of months at the beginning of the year. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 01:31:43",16732
"84c822053317848e5d34b9d6524b0150","cs_wg_mon_conf_loss_real1","3ZGVPD4G6TI5FTCUO6KJ9MVTKM7TZ8",1,120813,1500922,"Male",1134,"No","No","I was thinking about which month has the letter r in which I thought would be the best bet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 01:36:11",16733
"cde074cc6777b7d8e9934408de1303e7","cs_wg_mon_conf_loss_real1","3S0TNUHWKTJJE8FATQKRRYG3IRHD89",0,120983,1057776,"Female",1402,"No","No","Unfortunately I was distracted for a moment with a slight emergency and tried to enter September off the top of my head-ha!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 01:37:57",16734
"0973bff43858a987f5ecfe9c7372aa36","cs_wg_mon_conf_loss_real1","34PGFRQONOC77VBK1PM88CE25IGJW7",1,147853,1189572,"Female",1101,"No","No","I started thinking about random months, but selected December and June and realized those were no good. So then I started at the beginning of the year with January.  When I got to March and April the timer was getting low so I panicked and entered March since those two months were the same (both letter R).  If I had not panicked and gone one more month I would have hit May which would have been the ""correct"" answer.  Oh well.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 01:38:42",16735
"e7eea4a5e1daf7a54de527b9af4bee6f","cs_wg_mon_conf_loss_real1","34S9DKFK73Q7FQX5VOWOMGGZPAVYNZ",1,200761,1247579,"Male",1115,"No","No","start at the beginning of the calendar  and hope i found one with a later letter",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:01:28",16736
"ebdf5104a6aa4e1cfa0b55c9ab38ec7e","cs_wg_mon_conf_loss_real1","3RYC5T2D73UYLAXWX8HMI9SXM3JPRO",1,208666,1312385,"Female",1129,"No","No","Random words just popped into my head without my consciousness. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:08:50",16737
"e077ea49009a72d1247175a586fdf421","cs_wg_mon_conf_loss_real1","3XM0HYN6NK09C6SRB2XMJ2TE7EUEP1",0,69033,1152738,"Female",1272,"No","No","I went chronologically and wrote that as I was worried about the timer. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:10:31",16738
"dd9ac98d11820de1fe565234e5cfead8","cs_wg_mon_conf_loss_real1","386PBUZZXFYRW1ZLXBF6Z1XM7CRLJX",0,102243,857052,"Female",1362,"No","No","i typed out the first three letters of all the months and then picked the right answer",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:21:23",16739
"1984021933dfbbe68fcfd9ab95b68660","cs_wg_mon_conf_loss_real1","3JJVG1YBEBY7CTYOHWMIKOICDHH5B7",1,142065,1837478,"Female",1144,"No","No","I have no questions at this time. My strategy was to think of words that fit the prompt and figure out which one was the best answer. I thought of ""May"" third and went through a few more months to make sure it was the best answer.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:29:41",16740
"26a514844e876a38004cd8c019275cb1","cs_wg_mon_conf_loss_real1","36NEMU28XFEX83H54MZ0O46J9DSMWX",1,81290,1215360,"Female",1081,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:38:50",16741
"9d01532b359d30f624e1aae289f0d711","cs_wg_mon_conf_loss_real1","3OS46CRSLF0I4BW8RWNND6QJC4C6VY",0,84005,1058864,"Male",1410,"No","Yes","go through all of the months in order in my mind and think about 3rd letter",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:40:01",16742
"f951c7296dcd1c2b46e2105b6a367fae","cs_wg_mon_conf_loss_real1","3DPNQGW4LLGJAYDT70M04GQ6ZKH46M",0,121348,1095936,"Female",1210,"No","No","I did not have a strategy. I am not good at word patterns because I have ADD.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 02:54:04",16743
"77748394ea0061f6d229fcac0f4bd1fa","cs_wg_mon_conf_loss_real1","39JEC7537U27KS591N0QZ6IT8QQVCI",0,124611,1269175,"Male",1411,"No","No","No comments at this time.  Try to cycle through and find the latest letter in the alphabet that was third in the words from Part 1.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:08:56",16744
"d7818ddefe9491c6586c5a293f8a55d3","cs_wg_mon_conf_loss_real1","3DL65MZB8DGQIHJN6XBGZ2U78VPCEV",1,71874,1028010,"Male",931,"No","No","This was an enjoyable and user-friendly HIT.

As a native English speaker with intimate knowledge of the modern Latin language, I simply used memory for the third-letter question. ""Late in the alphabet"" inspired me to think to the letter ""Z"" and move backwards, which ultimately led me to ""November."" The ease of this exercise was greatened by the fact that the criteria for the exercise was ""lateness in the alphabet,"" which naturally leaves only ""November"" as the answer per the Gregorian calendar ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:11:54",16745
"a1f181fc2a0c258d0a579ad9dfe5fa11","cs_wg_mon_conf_loss_real1","3YDGXNSEOZV6ECWH0FJYOUMX5FC84H",0,82447,1104680,"Male",1334,"No","No","I had october stuck in my head for some reason, then I just went through the months.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:25:59",16746
"9c48adaa65c8da537a35add6a2f6ba5b","cs_wg_mon_conf_loss_real1","39GHHAVOMFSVYTS0RJGPDKVBLQ74JY",1,115324,1490520,"Male",1097,"No","No","Start backwards in the calender.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:36:57",16747
"ca9d7315f136187fff304b83bb8f5c91","cs_wg_mon_conf_loss_real1","3L2IS5HSFAJQYHD0LNZZJVAMTN1UNG",1,117137,1012156,"Male",1052,"No","No","just start at the beginnnig of the year and go from there.  i thought about may last but couldnt change my answer quick enough",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:43:11",16748
"016904aab1d3a51edfc89309856d0f56","cs_wg_mon_conf_loss_real1","333U7HK6I9G8YPBTKUHIGOPHY3ZJDP",0,279513,2057829,"Female",1387,"No","No","This way a fun survey. For the 'third letter' challenge I just thought of a few months and it hit me what i was going to put while i was writing a different answer so i quickly changed it. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:47:50",16749
"377414fe50171bfe0eef1f32f7ef58cc","cs_wg_mon_conf_loss_real1","3SKEMFQBZ36RSELKL76EVBBT215K8M",0,154889,1474226,"Male",1411,"Yes","No","I just thought about it quickly!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 03:58:20",16750
"92ce0eacbb06cdac425673e9d579891a","cs_wg_mon_conf_loss_real1","3HRMW88U16R40DGKBF6FH9XF88U0MQ",1,217425,922600,"Male",987,"No","No","I was going to put September but unfortunately I messed up. It was interesting study!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 04:25:38",16751
"c19a28dfeb21a4b3fe7fc47e879348c4","cs_wg_mon_conf_loss_real1","3YDGXNSEOZV6ECWH0FJYOUMX5FM84R",1,124330,968038,"Male",875,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 04:38:47",16752
"869245a7850e74f33d85bfa44ded6c1d","cs_wg_mon_conf_loss_real1","3YZ8UPK3VTN77DG9WXQL3KGAUJUUC5",0,118349,1300919,"Female",1379,"No","No","I went through every month in my mind in order. I picked November but realized when it was too late that I should have picked may.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 04:38:48",16753
"52c806729c044152112b07482c140c07","cs_wg_mon_conf_loss_real1","3NJM2BJS4W7UF88DFBRRTETBM21PC3",0,228258,2109964,"Male",1402,"No","No","I think it is to check the memory of the respondents.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 04:47:52",16754
"1d846ce68fff6bbe4733f63be2892f6e","cs_wg_mon_conf_loss_real1","3DBQWDE4Y6Z9D2NLKMRRBJI6U6GN5Z",0,151049,1262186,"Female",1365,"No","No","I tried to imagine which third letter was late in the alphabet, but it was hard.  Obviously May would have been a good choice, but I didn't think of it until after the timer ran out.  I tried to run through the months of the year quickly, but their names got all mixed up in my head, instead of thinking chronologically (Jan, Feb, March, etc).",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 04:48:33",16755
"b582ba86ffeb37a29d0dea8a6c081c27","cs_wg_mon_conf_loss_real1","3NKQQ8O39Y6HC5MNWTLWNQYSFN2DUS",0,94588,920145,"Female",1418,"No","No","I went through the months in order and determined the third letter. Once I got to May, I realized that it was the second to last letter in the alphabet and that no month would have a z in it so may would be worth the most points. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 14:53:30",16756
"90ffe9b0f60ca070ebd374983c211bd3","cs_wg_mon_conf_loss_real1","3TUI152ZZBOVSHZUZRHWCN0UN5TQ1A",0,123549,1030934,"Female",1384,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 14:57:06",16757
"6c12c2aca9921d452ef6577979298e23","cs_wg_mon_conf_loss_real1","3LPW2N6LKT3M8S7UHN3DPEA0264U51",0,108527,1122281,"Female",1400,"No","No","i just recall the months of the year in order.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 14:58:51",16758
"ba56ae036e6510d2574693569ac763a2","cs_wg_mon_conf_loss_real1","35BLDD71I6YKSLGJT1KYA4JEHCNZV4",1,171058,929682,"Male",1127,"No","No","no general strategy",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:01:13",16759
"0b710c09eeda513607a9a4b7d87f82e7","cs_wg_mon_conf_loss_real1","3VW04L3ZLT7NRFLZSYXV140OPNXXX8",0,142125,1284105,"Male",1421,"No","No","My strategy was to just go through the months in my head as fast as I could and try to find a letter that was later on in the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:06:28",16760
"61eb9589efb367a5d758f8fe78bf9101","cs_wg_mon_conf_loss_real1","3LWJHTCVCCNMIWT26QWH1P4OOFCQFB",1,66722,1336365,"Female",1053,"No","No","I tried to think of the options that I saw, and started with the months I'm in now.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:17:52",16761
"3efdfedc1a796b3d9d2fc0e946480418","cs_wg_mon_conf_loss_real1","3OVHNO1VE62YY4GX2GK44ID7H5RDZR",1,72381,950693,"Female",995,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:18:09",16762
"1acf5027432a2ea664974d5bec8da789","cs_wg_mon_conf_loss_real1","3HOSI13XHZPVV3B1AYV7DQU4TNADDL",1,256698,1850120,"Male",1106,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:18:12",16763
"4e4322a79508b8bb24e26a61e602523f","cs_wg_mon_conf_loss_real1","3OXV7EAXLERYS2UP7MHHUBY0LOA36X",1,49799,610426,"Male",902,"No","No","November came to me first and after running a few more through my head it seemed to be the best choice.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:22:43",16764
"6c22a2079e49f387a5576f55a6542671","cs_wg_mon_conf_loss_real1","32XVDSJFPZYBWNJYQ2AT0XQU5AI2MO",1,149451,1589943,"Male",1084,"No","No","I did not really have a strategy but the month names just came to my mind as I considered them. At first I wrote down october, but then realized that november was a better answer. Then I ran out of time.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:23:54",16765
"540dc8535a587edcb1e4626570e62ed0","cs_wg_mon_conf_loss_real1","3XCC1ODXDLCJLMYBXLWBIEI7R30QRJ",0,86813,1064530,"Female",1414,"No","No","I went through the months in order, and when I got to may, I knew it was the best.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:27:21",16766
"53926e50663f195c9db5cd2f07824937","cs_wg_mon_conf_loss_real1","3HL8HNGX452GQXCGPOLVFUEZEFM9FM",1,142376,1572326,"Female",1087,"No","No","I said each month in order and said the 3rd letter.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:36:42",16767
"769222feaaa0f562de587fd513244a45","cs_wg_mon_conf_loss_real1","3JZQSN0I3QBV57ZO3UR57B0MISJGFM",1,168537,1656577,"Female",1107,"No","No","I couldn't help but go back to the list I had made in my head about the values of months from part on. I quickly went through those and tried to figure out how far down the list their third letter was. Seeing May pop up as an answer was frustrating as the study before had that valued at one, so I didn't even think of it. This was fun!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:42:57",16768
"cb5eb0803dc4c70abfda1466f545277d","cs_wg_mon_conf_loss_real1","3BF51CHDTVBI8ZF9KIQ2P4PJRRE0HA",1,82610,1009895,"Male",1110,"No","No","List all the months as fast as possible in my head and focus on third letter.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:44:37",16769
"d941e03374faa2d6042a160b82e0917a","cs_wg_mon_conf_loss_real1","3HUTX6F6VUOZWQ4A3IP6S1FZ0BGO2A",0,100912,816585,"Male",1329,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:53:59",16770
"e3f937994dec4161cfbb4a2052350dcf","cs_wg_mon_conf_loss_real1","392CY0QWG1SZ3I8U91VP1JGB8G9I41",0,108059,1587927,"Male",1393,"No","No","No.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 15:55:00",16771
"82eccacd939c721c986337ff175708e6","cs_wg_mon_conf_loss_real1","36DSNE9QZ5ZZ2M2IA3VYRI1G2M2OJX",0,109216,1002686,"Female",1302,"No","No","My strategy was just saying the months in my mind and counting over to the third letter.  That darn timer was distracting!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:04:41",16772
"34d8b8f41ed6b4d450af0638f9e159b9","cs_wg_mon_conf_loss_real1","3VW6495TLJ11RP1J2Q5Z3WE6T0FYYH",1,86289,1144789,"Female",1123,"No","No","I guess I didn't really have a strategy.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:13:17",16773
"24d8abada1aa560bd85073f01699fb30","cs_wg_mon_conf_loss_real1","3NS0A6KXC491AOQO46LCA3G4UYOGZN",1,145696,1229454,"Male",1113,"No","No","No comments. My strategy was to try and remember the words and which would be best to use.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:15:32",16774
"5ed26affdb51553d4ff33b39f4fb6434","cs_wg_mon_conf_loss_real1","3UWN2HHPUY6AJ4LWWI4Z4USY8VLNS8",1,61075,833426,"Female",1046,"No","No","I got flustered and did not do well on it so my strategy next time would probably be not to panic",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:23:09",16775
"06a4bc7783377fdc55f060926d3cc161","cs_wg_mon_conf_loss_real1","3EKVH9QMEY58STDLD9BQH730WXM2D4",0,186797,1074676,"Male",1393,"No","No","Think of a word from the first part of the study with the highest-scoring third letter. My mind initially went to September because it was the best word in Part 1, but then I thought about it a little more. Right as time was expiring I thought of May, but I didn't want to risk not answering the question so I stayed with October.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:32:12",16776
"06ba179626086f02f1346843618e6a4f","cs_wg_mon_conf_loss_real1","3DI28L7YXAF6VE9PQ0MWI6BG4391EF",1,140807,1246352,"Female",1067,"No","No","This was a fun study to participate in! Hope I get lots of bonus points for a bonus. 

I knew there was limited time, so I thought of the letters in my head, and wrote the first one that seemed pretty late in the alphabet down. Then I spent the rest of the time thinking of other months and if I should change my answer, but I didn't think of a better one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:34:49",16777
"5d23ad601ee5caede43ab19c29c40f58","cs_wg_mon_conf_loss_real1","3P4RDNWND57P60RFC8IT7L5UQDHIJA",0,120559,1697088,"Female",1346,"Yes","No","I find this task to be interesting and fun to do. I thought of the months with the most letters and tried to figure out which ones will fit well.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:47:45",16778
"49f0b41a8b20ac55842b6d87aca9dbcd","cs_wg_mon_conf_loss_real1","3WEV0KO0OMT1XSUJ7OQW8PG4URQSD2",1,70176,819460,"Male",928,"No","No","i didnt really think of any strategy i just put down a month i thought worked",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:49:40",16779
"81f9ec11191f40f2b55256fa7f20420c","cs_wg_mon_conf_loss_real1","382M9COHEHGM4B0NSOWGT8GDF0AEUV",1,170831,1622036,"Female",1111,"No","No","To try and remember the months with the 3rd letter latest in alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 16:52:45",16780
"b1a4a5f77f280e38072ddda1e886b311","cs_wg_mon_conf_loss_real1","369J354OFDBZME6D21O1D5N9PVHG6O",0,91682,1923927,"Male",1374,"No","No","I started at January and went through the months. When I came to May I realized there would not be a month with a Z in it so I stopped going further. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 17:28:25",16781
"fa163a9acc420d22c9336a05fb81140a","cs_wg_mon_conf_loss_real1","3O7L7BFSHEQHVK5NY772A5S2L63EI5",1,92622,1377396,"Male",1128,"No","No","I began by typing the first three letters for each month in order that they appear on the calendar. Once I began typing this out, by the time I got to the month April, I began mentally spelling the first three letters for the remaining months until I came to November. Since the letter ""v"" is pretty near the end of the alphabet, I went with November on instinct and confirmed my selection.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 17:37:47",16782
"d2e587993a777e0c2aea737a4531f7ff","cs_wg_mon_conf_loss_real1","3B3WTRP3DB3WP3041T6OVBKA5DX29F",1,89494,1022692,"Male",1088,"No","No","I was just trying to quickly remember all 12 months and see which had the latest 3rd letter in the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 17:41:45",16783
"25ae608d683a9da3a177a76138c393ac","cs_wg_mon_conf_loss_real1","32Q90QCQ1SM81FVBYASENL7FDAWKEQ",0,150629,1603551,"Female",1410,"No","No","My strategy was to think of a month, consider the third letter, then consider another month and its third letter until I got to the best one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:05:49",16784
"917e01317e18afb5488f4a656e563e38","cs_wg_mon_conf_loss_real1","3U84XHCDICELY8X495JB1EJ14UT4Z4",1,100223,1133198,"Female",1087,"No","No","No. I just thought which month had a letter late in the alphabet and November came right away.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:08:46",16785
"a5529cf778f0df0b2ad98565442098b5","cs_wg_mon_conf_loss_real1","35BLDD71I6YKSLGJT1KYA4JEHEKVZ1",1,72131,1094406,"Female",1055,"Yes","No","I realized if I ran through the months in this order: Jan, Feb, Mar, and once I realized that May was as close as I could get to the letter Z, I quit trying to solve the problem. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:10:12",16786
"14c7c80b99c97cd299552158d87f536d","cs_wg_mon_conf_loss_real1","37KGEN7NJ3RD9XHHKGDXDESILRSPP5",1,131651,1624556,"Male",1130,"No","No","Spelled them in my head. ran out of time and wrote a short month",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:41:35",16787
"0e19c8a4f1ace5759ab933f9fdbb5eff","cs_wg_mon_conf_loss_real1","386CSBG1OZNQZ30R5XTD7JRBVIJ6Q2",0,239521,2294942,"Male",1402,"No","No","Task was mentally taxing. Strategy was visualize words and recall third letters that are latter in the alphabet ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:43:11",16788
"22df2a2ab9446dbaeebc32c033302d7e","cs_wg_mon_conf_loss_real1","3GLB5JMZFXWY7NLSCOWFJBX16I6GDK",0,137324,1549567,"Male",1362,"No","No","No additional comments.  My strategy for the survey was to imagine the abbreviations for each month, ""Jan, Feb, Mar, etc."".  Once I thought of May, I stopped going through the months and answered.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:47:09",16789
"4d6b5be0680390a0c4dd5ec6f4e6a0e9","cs_wg_mon_conf_loss_real1","3Y54SXRO1LMOTUIKIJLBSUGEICGTUN",0,134654,1488313,"Female",1404,"No","No","I was trying to think of a month that had a lot of letters that are at the end of the alphabet. That's why August kept popping into my mind. I didn't really have time to count to the third letter.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 18:58:40",16790
"45ad92224787619d55812a07237ef437","cs_wg_mon_conf_loss_real1","3EF8EXOTT1WE6UVH41XNFMO89D3J1K",0,70849,809333,"Male",1379,"No","No","I tried to run the months through my head but then skipped some of the shorter months to get to September and december",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 19:06:41",16791
"ec4261dd389e2b05e045535682e07c03","cs_wg_mon_conf_loss_real1","30X31N5D63R3ZLR7NEZUIO8Y9QXSA8",1,38758,795241,"Male",1093,"No","No","Think of longer month names. I can't believe I overlooked ""May"" because it was so short. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 19:30:45",16792
"4f2b2875d4920026d14cfd900af7f899","cs_wg_mon_conf_loss_real1","3A0EX8ZRN8P5EH88SYRFVLG58TEBY0",0,69626,920975,"Female",1382,"No","No","Think of all the months",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 19:32:19",16793
"82742aeba02553b4342bc1fd83131435","cs_wg_mon_conf_loss_real1","3P59JYT76LLF9I9IZZB5MBLMZLK2T1",1,90373,1014169,"Female",1130,"No","No","I often abbreviate words with the 3 -letter shorthand for work so I thought about those",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 19:38:00",16794
"0e432c1058130b50eca3c292beceddcb","cs_wg_mon_conf_loss_real1","3IXQG4FA2TZQDG00KMZZW4NEZLY9BG",1,65981,951123,"Male",1050,"No","No","n/a",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 19:46:11",16795
"324e84fe618946c05373389b621765e8","cs_wg_mon_conf_loss_real1","3OVHNO1VE62YY4GX2GK44ID7H8UZDM",0,60593,681952,"Male",1185,"Yes","Yes","NOTHING",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-19 19:46:30",16796
