subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
db0e0f518e0e7178387ede10c20e95ae,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 16:47,39618
ff5fac86f89b9d165c36dde3a5c3a762,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 16:47,39621
2ca6ecb5a20b9ebf4ee5943268636945,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,june,NA,16000,6/12/20 16:48,39623
b7bc0acd79b8e31aee69e6e9996001dc,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,,NA,16000,6/12/20 16:48,39624
0fc0e632f3a205ac11dbdb04a2200d6c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 16:48,39626
ff5fac86f89b9d165c36dde3a5c3a762,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""August"":1,""October"":0,""January"":0,""September"":1,""March"":0,""June"":1,""May"":1,""February"":0,""November"":0,""July"":1,""December"":0}",NA,13053,6/12/20 16:49,39627
2ca6ecb5a20b9ebf4ee5943268636945,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""May"":1,""February"":1,""September"":1,""August"":0,""June"":1,""December"":1,""November"":1,""October"":1,""March"":1,""July"":1,""January"":1}",NA,11373,6/12/20 16:49,39628
01cc66d9b33ae0c07e750ceb33f3ec9f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"July
",NA,16000,6/12/20 16:49,39629
74d2409e3b4bd5b80ed30d0220f0e97f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 16:49,39630
52eb936bf57b6d0805679657591a6ab3,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 16:49,39631
db0e0f518e0e7178387ede10c20e95ae,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""May"":1,""April"":1,""June"":1,""September"":0,""October"":0,""November"":0,""December"":0,""February"":0,""January"":0,""March"":0,""July"":0}",NA,4531,6/12/20 16:49,39632
173b3b133f412250b1356fc8b823021b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""January"":1,""August"":0,""June"":0,""October"":0,""November"":0,""July"":0,""September"":0,""April"":1,""December"":0,""February"":1,""March"":0}",NA,25008,6/12/20 16:49,39634
b7bc0acd79b8e31aee69e6e9996001dc,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""July"":1,""April"":1,""August"":1,""December"":1,""September"":0,""June"":1,""February"":1,""May"":1,""March"":1,""October"":0,""January"":1}",NA,22066,6/12/20 16:50,39635
40ad2ac90b245cbbf0854d42d3735f91,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,june,NA,16000,6/12/20 16:50,39636
52eb936bf57b6d0805679657591a6ab3,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""July"":0,""April"":0,""June"":0,""May"":0,""August"":0,""January"":1,""September"":1,""October"":0,""December"":0,""November"":0,""February"":1}",NA,2213,6/12/20 16:50,39637
c1f4f90645836e6b6626abee3c70dde4,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,december,NA,16000,6/12/20 16:50,39638
01cc66d9b33ae0c07e750ceb33f3ec9f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""August"":0,""December"":0,""September"":0,""April"":0,""February"":0,""March"":0,""June"":1,""November"":0,""January"":0,""October"":0,""July"":1}",NA,2847,6/12/20 16:50,39639
0fc0e632f3a205ac11dbdb04a2200d6c,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""March"":1,""December"":0,""September"":0,""August"":1,""May"":1,""April"":1,""February"":0,""November"":0,""January"":0,""October"":0,""June"":0}",NA,8133,6/12/20 16:50,39640
74d2409e3b4bd5b80ed30d0220f0e97f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""September"":0,""March"":1,""October"":0,""January"":1,""November"":0,""May"":1,""December"":1,""June"":0,""July"":0,""August"":1,""April"":1}",NA,5331,6/12/20 16:51,39642
40ad2ac90b245cbbf0854d42d3735f91,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""April"":0,""August"":0,""December"":0,""February"":0,""January"":0,""July"":0,""October"":0,""March"":0,""September"":0,""November"":0,""June"":1}",NA,3982,6/12/20 16:51,39644
9355ad816fd425234993e84fba545490,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"jULY
July",NA,16000,6/12/20 16:51,39645
c1f4f90645836e6b6626abee3c70dde4,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""May"":0,""June"":1,""August"":0,""September"":1,""December"":1,""November"":0,""March"":0,""April"":0,""October"":0,""January"":0,""February"":0}",NA,6568,6/12/20 16:52,39646
d8563c341e61ae5b2749a0b01cce6c76,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"September
September",NA,16000,6/12/20 16:52,39651
d8563c341e61ae5b2749a0b01cce6c76,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""June"":0,""November"":0,""October"":0,""January"":0,""December"":0,""April"":0,""July"":0,""May"":0,""September"":1,""February"":0,""March"":0}",NA,7576,6/12/20 16:53,39656
9355ad816fd425234993e84fba545490,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""January"":1,""July"":1,""May"":0,""August"":0,""February"":0,""March"":0,""April"":0,""November"":0,""December"":0,""September"":0,""June"":0}",NA,5766,6/12/20 16:53,39657
eae588ce51f2dcbcc9f83b31040adbe9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 16:54,39659
1069e0351056f583edff1e29de195950,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,june,NA,16000,6/12/20 16:54,39661
848563d825cceac43a63958bc0216ac8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"october
october",NA,16000,6/12/20 16:54,39662
eae588ce51f2dcbcc9f83b31040adbe9,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""October"":0,""December"":0,""February"":0,""November"":0,""July"":0,""September"":1,""March"":0,""August"":0,""May"":0,""June"":1,""January"":0}",NA,10614,6/12/20 16:55,39664
1069e0351056f583edff1e29de195950,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""January"":1,""October"":0,""July"":1,""March"":1,""June"":0,""September"":1,""April"":1,""November"":0,""December"":1,""February"":1,""May"":1}",NA,8439,6/12/20 16:56,39666
848563d825cceac43a63958bc0216ac8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""October"":1,""April"":0,""January"":0,""December"":1,""September"":1,""July"":0,""March"":1,""June"":1,""November"":1,""May"":0,""August"":0}",NA,6707,6/12/20 16:56,39667
d4002eeecccfa74ac4d9ab2c4838ae29,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"november]
november
november",NA,16000,6/12/20 16:57,39671
76bec21efb7013634f5adf883b4fcbc5,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 16:57,39672
7d4a4b679091a290b5cd687976b3bf23,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 16:57,39673
079002dcb5fc23eabbc6357fe048a4c6,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 16:58,39675
069d6d1cdb83d3ff7831ff8f94f9949a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"September
September
",NA,16000,6/12/20 16:58,39676
7d4a4b679091a290b5cd687976b3bf23,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""August"":1,""March"":0,""December"":0,""November"":0,""January"":0,""October"":0,""February"":0,""July"":0,""May"":0,""April"":0,""September"":0}",NA,4172,6/12/20 16:58,39679
20c47ff119cd249df4d8b51dd8b97a70,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"October
",NA,16000,6/12/20 16:58,39680
069d6d1cdb83d3ff7831ff8f94f9949a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""March"":0,""December"":0,""June"":1,""November"":0,""July"":1,""April"":1,""May"":0,""February"":0,""January"":0,""September"":1,""October"":0}",NA,6559,6/12/20 16:59,39682
d4002eeecccfa74ac4d9ab2c4838ae29,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""November"":1,""December"":0,""September"":1,""March"":1,""April"":0,""June"":0,""January"":1,""February"":0,""October"":1,""July"":0,""May"":1}",NA,57318,6/12/20 16:59,39683
079002dcb5fc23eabbc6357fe048a4c6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""March"":1,""February"":1,""August"":1,""October"":0,""September"":0,""November"":1,""June"":1,""July"":1,""May"":0,""January"":1,""April"":0}",NA,14326,6/12/20 16:59,39685
4cae5121404aa2052c6cb5047763e814,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,February,NA,16000,6/12/20 16:59,39687
20c47ff119cd249df4d8b51dd8b97a70,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""February"":0,""March"":0,""May"":0,""September"":0,""January"":0,""August"":0,""December"":0,""July"":0,""October"":1,""June"":0,""April"":0}",NA,9064,6/12/20 17:00,39691
76bec21efb7013634f5adf883b4fcbc5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""December"":0,""April"":0,""March"":0,""September"":0,""October"":0,""June"":1,""July"":0,""February"":0,""January"":1,""August"":0,""May"":1}",NA,13817,6/12/20 17:01,39695
4cae5121404aa2052c6cb5047763e814,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""January"":0,""July"":0,""April"":1,""March"":1,""May"":0,""November"":0,""February"":1,""December"":0,""October"":0,""June"":0,""September"":0}",NA,37456,6/12/20 17:01,39696
3f18416ac07e86f01ba99951e35700d7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
January",NA,16000,6/12/20 17:03,39698
79deb6db4533f9000c6e1caef4868b42,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 17:03,39699
d12f33653485212d5194c00e5779ef59,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"Marcch
",NA,16000,6/12/20 17:03,39700
e10f57f1f38d3e1c7122d3ffa78325d7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,MARCH,NA,16000,6/12/20 17:04,39701
0a5b4172ea8c78d9dab89595d2601c4d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 17:04,39702
d12f33653485212d5194c00e5779ef59,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""January"":0,""August"":1,""June"":0,""February"":0,""April"":0,""May"":1,""March"":1,""December"":0,""October"":0,""July"":0,""November"":1}",NA,7612,6/12/20 17:04,39703
79deb6db4533f9000c6e1caef4868b42,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""November"":0,""June"":1,""April"":0,""January"":1,""September"":0,""October"":1,""May"":1,""August"":1,""July"":0,""March"":1,""December"":0}",NA,2148,6/12/20 17:04,39704
3f18416ac07e86f01ba99951e35700d7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""March"":0,""May"":0,""December"":0,""August"":0,""January"":1,""February"":1,""November"":1,""June"":0,""September"":0,""April"":0,""July"":0}",NA,43660,6/12/20 17:05,39705
f51fe8ea19f12054525a20999ee9589d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 17:05,39706
f7a9b62112bfb9f32c8bbc791f09d2e1,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 17:05,39707
0a5b4172ea8c78d9dab89595d2601c4d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""November"":0,""April"":0,""December"":0,""September"":0,""February"":1,""August"":0,""June"":0,""January"":0,""March"":0,""October"":0,""May"":0}",NA,5931,6/12/20 17:05,39708
e10f57f1f38d3e1c7122d3ffa78325d7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""April"":1,""October"":0,""January"":1,""March"":1,""July"":0,""September"":0,""November"":0,""August"":0,""June"":1,""February"":0,""May"":1}",NA,14040,6/12/20 17:06,39711
b982c8ffb85033105bc08099c603fbad,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 17:06,39712
6cc4622557e552a3478e5044bef545c5,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 17:06,39713
f7a9b62112bfb9f32c8bbc791f09d2e1,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""April"":1,""May"":1,""October"":0,""December"":0,""January"":1,""November"":0,""July"":0,""March"":1,""February"":1,""August"":0,""June"":0}",NA,4663,6/12/20 17:06,39714
6cc4622557e552a3478e5044bef545c5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""September"":1,""October"":0,""May"":1,""June"":0,""November"":1,""March"":0,""August"":1,""February"":0,""April"":0,""July"":0,""December"":0}",NA,4588,6/12/20 17:08,39716
87c87e4e256741615fa71e5adc9f6d73,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"September
S",NA,16000,6/12/20 17:08,39718
f51fe8ea19f12054525a20999ee9589d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""June"":0,""September"":0,""August"":0,""January"":0,""December"":0,""November"":0,""July"":0,""October"":1,""May"":0,""March"":0,""April"":0}",NA,94998,6/12/20 17:09,39719
b982c8ffb85033105bc08099c603fbad,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""September"":0,""March"":1,""February"":0,""April"":1,""July"":1,""October"":0,""May"":1,""August"":0,""June"":1,""December"":1,""January"":1}",NA,10265,6/12/20 17:09,39720
b0711ddc670362ee5145155e2d7ea3ce,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,February,NA,16000,6/12/20 17:11,39722
87c87e4e256741615fa71e5adc9f6d73,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""December"":1,""September"":1,""August"":1,""November"":1,""May"":1,""March"":1,""June"":0,""February"":0,""July"":0,""April"":1,""October"":1}",NA,76694,6/12/20 17:11,39723
b0711ddc670362ee5145155e2d7ea3ce,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""January"":1,""February"":1,""August"":0,""September"":1,""April"":0,""June"":0,""May"":0,""December"":1,""October"":0,""November"":1,""March"":1}",NA,4350,6/12/20 17:12,39725
32e1b715b99ebb67717911a78d8ab619,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 17:12,39726
34852646c2e961a0c44cd43feaba3c07,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,Febuaury,NA,16000,6/12/20 17:13,39728
32e1b715b99ebb67717911a78d8ab619,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":1,""September"":0,""January"":1,""February"":1,""November"":1,""May"":0,""December"":0,""August"":0,""March"":0,""July"":0,""April"":0}",NA,5053,6/12/20 17:13,39730
34852646c2e961a0c44cd43feaba3c07,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""April"":0,""February"":1,""May"":0,""October"":1,""June"":1,""November"":0,""August"":1,""January"":1,""December"":0,""March"":0,""September"":0}",NA,3008,6/12/20 17:14,39731
6ab71643ac2cc2e333fb90260ffa86ba,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 17:15,39738
e4a76e6ccd1245b909b6f8360c891fca,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 17:15,39739
a8b0782de7d80bea36b29014aec65c28,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,,NA,16000,6/12/20 17:16,39742
6ab71643ac2cc2e333fb90260ffa86ba,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""November"":0,""June"":0,""March"":0,""July"":1,""December"":0,""October"":0,""August"":0,""January"":0,""September"":1,""February"":0,""April"":0}",NA,3189,6/12/20 17:16,39744
a8b0782de7d80bea36b29014aec65c28,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""March"":1,""November"":0,""January"":1,""April"":1,""December"":0,""August"":1,""September"":1,""July"":0,""October"":1,""May"":1,""February"":0}",NA,6339,6/12/20 17:17,39750
e4a76e6ccd1245b909b6f8360c891fca,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""August"":0,""September"":0,""January"":0,""May"":1,""April"":0,""June"":1,""November"":0,""October"":1,""December"":0,""March"":0,""February"":0}",NA,38898,6/12/20 17:17,39751
9697e06468b2c6820a25893549a3c96f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 17:19,39760
5c1e6a2d98118f030e7ebb15d28320a5,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 17:20,39762
9697e06468b2c6820a25893549a3c96f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""May"":1,""April"":1,""March"":0,""July"":0,""June"":0,""September"":0,""August"":1,""October"":0,""November"":0,""December"":0,""January"":1}",NA,12024,6/12/20 17:21,39767
5c1e6a2d98118f030e7ebb15d28320a5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""January"":0,""October"":0,""August"":1,""June"":0,""November"":1,""May"":0,""March"":0,""April"":0,""December"":1,""July"":1,""September"":1}",NA,10520,6/12/20 17:21,39769
b53e6b0ae135c52f24ec40bad5aa0d42,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"june


",NA,16000,6/12/20 17:22,39774
462f2a99130ec17ad812da4642c4da0e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 17:22,39775
cff07ff1e78ccd68308366454f9ceec8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 17:22,39777
6f4b6870991d82258e63b798c6c3a417,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 17:22,39779
2aa7ab37bd2bf467a4cc3f45040bac36,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
January",NA,16000,6/12/20 17:23,39784
b53e6b0ae135c52f24ec40bad5aa0d42,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""April"":0,""August"":0,""December"":1,""March"":1,""January"":0,""September"":1,""November"":1,""October"":0,""May"":0,""February"":0,""July"":0}",NA,12818,6/12/20 17:23,39785
6f4b6870991d82258e63b798c6c3a417,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":0,""January"":1,""March"":0,""November"":0,""July"":0,""August"":0,""April"":1,""December"":0,""February"":1,""September"":0,""May"":0}",NA,1849,6/12/20 17:23,39786
462f2a99130ec17ad812da4642c4da0e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""November"":0,""May"":0,""August"":0,""September"":0,""March"":1,""February"":0,""April"":1,""January"":1,""December"":0,""October"":0,""July"":0}",NA,11778,6/12/20 17:24,39792
8763097becafbc29feb06c514e340211,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 17:24,39793
cff07ff1e78ccd68308366454f9ceec8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""June"":0,""December"":0,""April"":1,""March"":0,""May"":1,""January"":0,""July"":0,""February"":1,""October"":0,""August"":1,""November"":1}",NA,5378,6/12/20 17:24,39794
2aa7ab37bd2bf467a4cc3f45040bac36,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""April"":0,""March"":1,""September"":1,""May"":0,""February"":1,""July"":0,""June"":0,""December"":1,""November"":1,""January"":1,""August"":0}",NA,6137,6/12/20 17:24,39795
8763097becafbc29feb06c514e340211,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""December"":1,""May"":0,""March"":1,""September"":1,""January"":1,""November"":0,""October"":1,""July"":0,""June"":1,""February"":1,""April"":1}",NA,1870,6/12/20 17:25,39798
9ac1174d96644d2d37d1c1243a0c431d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 17:27,39802
99d37b188d439ebfdf6f573fcd66f847,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 17:27,39804
11ec49e9ddc9238603ec3e5dabcf5835,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"October
June
June",NA,16000,6/12/20 17:27,39805
9ac1174d96644d2d37d1c1243a0c431d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""April"":0,""September"":1,""October"":1,""March"":1,""February"":0,""June"":0,""January"":0,""July"":0,""May"":0,""August"":0,""December"":0}",NA,2426,6/12/20 17:28,39806
2f2766574443380f220abe348d6b1e8d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
january
january",NA,16000,6/12/20 17:28,39807
99d37b188d439ebfdf6f573fcd66f847,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""June"":1,""January"":0,""August"":1,""May"":1,""December"":1,""February"":0,""April"":1,""July"":0,""October"":0,""September"":1,""March"":0}",NA,3775,6/12/20 17:28,39808
11ec49e9ddc9238603ec3e5dabcf5835,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""December"":1,""September"":0,""May"":1,""January"":0,""March"":1,""October"":1,""July"":1,""November"":0,""August"":0,""February"":0,""April"":1}",NA,4274,6/12/20 17:28,39811
196d38e1690c5dd23d1afda0e39c33e1,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 17:29,39812
28b394bd9c04bc39a9b0a51c7e467770,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 17:29,39813
1366737f1a205df75236c9c3d3f77bd5,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,november,NA,16000,6/12/20 17:29,39814
16a18c828ddbb63a96a2debadd34c3c9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 17:29,39815
2f2766574443380f220abe348d6b1e8d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""February"":0,""August"":1,""January"":1,""June"":0,""September"":1,""March"":0,""April"":0,""October"":0,""December"":1,""May"":0,""July"":1}",NA,4122,6/12/20 17:29,39816
196d38e1690c5dd23d1afda0e39c33e1,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""June"":0,""December"":0,""May"":1,""October"":0,""September"":0,""January"":1,""August"":1,""April"":1,""March"":0,""July"":1,""February"":0}",NA,4811,6/12/20 17:30,39820
16a18c828ddbb63a96a2debadd34c3c9,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""December"":0,""September"":0,""January"":1,""August"":1,""July"":0,""November"":0,""February"":0,""March"":1,""October"":1,""June"":0,""April"":0}",NA,6827,6/12/20 17:30,39822
28b394bd9c04bc39a9b0a51c7e467770,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""July"":1,""May"":0,""April"":0,""October"":0,""December"":0,""February"":0,""January"":0,""June"":1,""September"":1,""November"":0,""August"":0}",NA,23230,6/12/20 17:30,39823
d5c1808a52a64b618df51733780f15ae,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,November,NA,16000,6/12/20 17:31,39828
1366737f1a205df75236c9c3d3f77bd5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""August"":0,""September"":0,""November"":1,""July"":0,""June"":0,""March"":1,""December"":0,""February"":1,""January"":0,""October"":0,""May"":0}",NA,10502,6/12/20 17:32,39830
d5c1808a52a64b618df51733780f15ae,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""March"":0,""June"":0,""May"":0,""January"":1,""November"":1,""September"":1,""August"":0,""October"":1,""December"":1,""July"":0,""February"":0}",NA,2955,6/12/20 17:32,39833
04307bea68a133c549ac95b791a8e94d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 17:35,39837
7cd94353a0b71c4eff5bb0d6f61fdbaa,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,april,NA,16000,6/12/20 17:35,39838
17d23a852d2f1185676f338239a9b5b4,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,MARCH,NA,16000,6/12/20 17:36,39840
