subject,cond,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
f675d1aebb28cc1412e88cdafade239e,1,189837,1532541,Male,No,No,considered the first few words that came to mind and picked the best,8/18/20 14:55,16580
2a2d78478bc23b5034761e573ab73e00,1,101663,1320466,Male,No,No,No comments -- it was interesting! I'm not sure I had a coherent strategy.,8/18/20 14:55,16581
e953cc6c72aea80e8be84491f1300a93,1,205926,1484658,Female,No,No,I was trying to go over the letters of the alphabet in my head and connect the 3rd letter of each one with it's placement within it. I think I made it more harder then it was since i didn't even think to start with the shortest months first which would have made the task easier.,8/18/20 14:56,16582
55543ca7de0a77a4d7c9bd2a7485c308,0,83269,984408,Male,No,No,"Honestly, just started from the top.  January, February, March.  Entered March, but the timer ran out before I could change to ""May"".",8/18/20 14:57,16583
65f660a039fafa0cbb4b0133b4cae8b0,1,149152,1756151,Female,No,No,I thought of a later letter and then looked for the next in the alphabet,8/18/20 14:58,16584
c12cc2741bc5e41d36fb1fafc0f7e761,0,275802,1005185,Male,No,No,Fun survey!,8/18/20 14:58,16585
d9af890bd11025a35c9b8953d1d78894,0,230839,1458180,Female,No,No,I wish I had a better strategy.  I thought of t in October and didn't think much further.  Unfortunately!,8/18/20 14:58,16586
0e478cdc70861ac324c88ef4b2ab7505,0,93393,1298687,Female,No,No,My strategy was to run through the months in calendar order and keep in my mind the month with the latest letter as the third letter. Unfortunately I only made it through ten and thought I had the best option. The timer made me nervous.,8/18/20 14:59,16587
111568ed93acdd7af92e7e6655d8adbd,1,170724,1261740,Female,No,No,"I didn't have a strategy. I was thrown because I tried to put December since C=3, but then I had to think quickly when I realized I needed a third letter later in the alphabet.",8/18/20 15:01,16588
bef5a9b7e6fecb8fb385f425855efb35,0,234098,1927723,Female,No,No,"I started with my birth month-February, then went to October. Then tried to quickly name all the months in order but only got as far as March before time ran out.

The first part was lots of fun. I tried to create a mental sentence with the months in order to remember their value, kind of like in school when you're learning the names of the planets.",8/18/20 15:04,16589
e41db3f616a9a833ba8c8bad913d854e,0,176677,2166143,Male,No,No,no,8/18/20 15:05,16590
2bcfe8847e8416cd948c2a74fda35e5e,1,167824,1361452,Female,No,No,"For that question, I randomly jumped around to different months in my head so as to not just consider them in the order that they appear in the calendar.",8/18/20 15:07,16591
e5a14b0fbc7c2e6b1061389d4291df64,0,123044,1355232,Female,No,No,"it was literally just the first thing that popped in my head, and V is really late in the alphabet, so I didn't even try to think of other months. but now I realize May would've been better!",8/18/20 15:08,16592
afa5c0164705befcb8317d03d715fdf2,1,92366,954399,Male,No,No,"I didn't have much of a strategy, I just tried to go through the months as quickly as possibly. I didn't think of May until right after the timer expired.",8/18/20 15:11,16593
a03a3bf7cf5bac2becdef1159def21ca,0,1663009,2600951,Female,No,No,using the abbreviations for the months to see which one was came the closest to the end of the alphabet.,8/18/20 15:11,16594
56a5a97dc581d230255eb5a7bff6c076,0,79482,804926,Male,No,No,"No, I just tried to remember the words the best I could",8/18/20 15:12,16595
99473dc433be3410e3b8e0f16f753d9d,0,170328,1211883,Male,No,No,The first month that came into my mind or instinct was November and i compared to the other 2 months i thought of and v was furthest letter in the alphabet,8/18/20 15:20,16596
c3848dd8fc445553e025f2773dcddcf5,1,123010,1385242,Female,No,No,I tried to go through the months in chronological order as quick as possible to see which letter was the furthest along in the alphabet. I was able to stop after May.,8/18/20 15:22,16597
805331a278cd9ea7eed0387342288f19,0,37484,1007768,Female,No,No,I tried to think of how the first syllable ended. ,8/18/20 15:22,16598
14664792515343753a352bae6778c1b7,0,126694,1125524,Male,Yes,No,I truly enjoyed this academic study and its tasks. I found it fun and challenging. I was trying to think of words that had more letters of interest as instructed and where they are located on the alphabet to earn more bonus points. Thank you for allowing me to participate in this fine study. ,8/18/20 15:24,16599
27623d9863ac3dc474c29d31ac04cbdb,0,130678,1243737,Male,No,No,"I didn't really have a strategy. Certain names of months (from part 1) just came to my mind and I chose the best one I could think of. But after reviewing the possible answers, I see I didn't come up with the best answer.",8/18/20 15:26,16600
5aea18099484297f1fc3811a1e095dbe,0,72902,660149,Male,No,No,Just run through all the months as fast as I could. I realized I started with the fewest lettered months at the beginning.,8/18/20 15:29,16601
b02f3bd8748b6ad658e0019b01b59a49,1,79112,837770,Female,No,No,I do not remember for the third letter question,8/18/20 15:30,16602
d72b9c843807fc1337a50ac1e3a4f650,1,131577,1661059,Female,No,No,"Trying to remember all of the words and their third letters, May was such a short word that I did not even consider it until it was too late",8/18/20 15:38,16603
55be3220c9124971661ddbc2866d0b3c,0,62992,938763,Male,No,No,no strategy I just started mentally going through the months in my head,8/18/20 15:38,16604
5e73bea85b44aa32bc6230c4085b929b,1,138815,1987293,Female,No,No,I actually first tried with the smallest word which is may. ,8/18/20 15:43,16605
c626004b2fe935b52d6ab21232bc587f,1,103678,1519509,Male,Yes,No,Think of letters late in the alphabet. R and V came to mind,8/18/20 15:46,16606
94bfd80fafe7f0da696d1d41fcd96540,0,110444,803221,Female,No,No,I didn't have a strategy. The second month that came to mind had a V as the third letter and I assumed that must be the latest in the alphabet so I just went with it and stopped thinking. ,8/18/20 15:48,16607
57e6d18cba8f27b0bb6e828415ce375b,1,61488,945799,Female,No,No,"going thru the calendar year and stopping as soon as i hit may because i knew that nothing would beat ""y"" and that i had a running clock to compete with",8/18/20 15:48,16608
9245f7f5082e2e730692f6c3e32cc177,0,110922,1023322,Female,No,No,mentally thinking through the months in order - didn't use the notepad. ,8/18/20 15:49,16609
27632fd1ea0adfd8d9e282e8895a93b3,1,112014,1198085,Female,No,No,"I started going through the months in order, but then I decided to start at the end and see if there was a better one. I saw the timer and started getting anxious, and just went with the best one that I had already thought of. I figured any answer was better than no answer.",8/18/20 15:49,16610
82d3f8dac11093f12617474eb7f52ddd,1,66235,603883,Female,No,No,"First it was random, my birthday month popped into my head. Then eventually I got to November which I thought was good - I had extra time so I went through the months at the beginning of the calendar and realized May was even better",8/18/20 15:52,16611
57b6218a861fa736d50f986bae4ad558,0,56446,924433,Female,No,No,I tried to think of months with long spellings,8/18/20 15:56,16612
5d8f191e2c24514b8f4ec4c988e6045b,1,66776,1718050,Female,No,No,the study was difficult.  I had to try counting letters in the words.,8/18/20 15:56,16613
a258b323bc1aedbb65e6a8269aef32e9,0,496754,2658974,Male,No,No,I think my brain is working so fast after the first task. And December comes so fast and I didn't use any strategy.,8/18/20 15:58,16614
42d31bc7d44cb7bc91a28940c6a1c82d,0,138170,1596303,Female,No,No,"I just started in order thru the months - January, Feb, Mar, Apr, May.  I had typed in March preemptively and thought I was out of time before I realized May would be better and hit enter.  But I think it may have deleted the word March because the box looked blank when it timed out.",8/18/20 15:59,16615
fb1bc9d6a8c216d568c3835d0927b70e,0,219003,1904170,Female,No,No,"Go through each month in order and keep the best one to compare to the next, until I got to May, because I was pretty sure no month had ""Z"" in it, which would have been the only one better than ""Y"".",8/18/20 15:59,16616
e7188c7ba8e22ff83583a1d21bdb2354,1,63758,1938079,Female,Yes,No,,8/18/20 16:01,16617
1021636ba3e94b59982f8d8753d38517,0,181752,1210624,Male,No,No,I just wrote down the first word that came to mind and then tried to think of a better one than that. ,8/18/20 16:06,16618
a1c7f04bed1e375c5fe5b3da618cc662,0,133972,1038284,Female,No,No,This was too long and it would have been better if the screen advanced as soon as you made your choice instead of having to hit the next button each time.,8/18/20 16:08,16619
a26e52eca58e699b5b8b26cfd6d9deb6,0,103161,1494809,Female,No,No,"I just realized that I was thinking about all the letters in the word and not the third letter, which is why I chose February. If I were to choose again I would choose May. :/",8/18/20 16:11,16620
308bfdc0a0539687e924b55ff7138fc2,1,78749,937066,Female,No,No,i was just thinking of months,8/18/20 16:19,16621
b1593cc38164e22ffce6822222a155b1,0,161161,1037513,Female,No,No,it was whatever popped into mind and if it was a lower down in the alphabet letter I moved on to another word.,8/18/20 16:19,16622
8a995c0593b439fb865dad5fe5253dcb,0,86501,2015701,Female,No,No,I had no strategy,8/18/20 16:21,16623
a352e8349e726bd3a5d8ba56f35ed41d,1,87330,987169,Male,Yes,No,"No, I don't have any additional comments about this study, my strategy for the third letter question was just counting the letters in my head and matching them accordingly. ",8/18/20 16:29,16624
f6ec69a60d8a54b4dfff14a4bdba94b7,1,61940,659097,Male,No,No,Last letter of the alphabet is how I determined memory,8/18/20 16:36,16625
4e9217fdfc825352ca1373e3fc4714a9,1,104241,1107878,Male,No,No,,8/18/20 16:52,16626
30b04dc984ce004827fe8e7f47dfbc99,0,68753,785782,Male,No,No,Go through all 12 months quickly,8/18/20 16:59,16627
19cc948c6f9477fd12ef51411f7fd7d3,0,147674,1142435,Female,No,No,"I just went through the months in my head, specifically thinking toward late alphabet letters.",8/18/20 17:01,16628
f3cd2472453da9b199ec7f25bc607efc,0,155212,1680160,Female,No,No,"I honestly was just like ""oh, May!"". My birthday is in May. On the memorization of month values, I mentally associated each month with a person I knew or liked/disliked ranking in number which is why I think I did so well. I did not use paper or phone or anything.",8/18/20 17:02,16629
f11cd108e343af0dda4ccc29637907c2,1,220497,1391822,Male,No,No,Recite the months starting with December and ending with November to see which ones have the latest letter,8/18/20 17:12,16630
ac47992d080bfd5d0d48e93c775c5bcb,0,159129,1068334,Female,No,No,"I tried to quickly spell all the words in my head, but I sort of latched on to November as the correct answer and quit considering the other options too soon, which is why I missed May and now I feel like an idiot.",8/18/20 17:15,16631
b354dc31ec6af3a6be2175ecfed05c2e,0,63653,1031489,Female,No,No,I thought about each of the months in order and what their third letters were.,8/18/20 17:20,16632
53063b0d77266e619bd1eec8353ac1b4,0,45520,734417,Female,No,No,"I didn't have a strategy, I just panicked and then resigned myself to my fate.",8/18/20 17:26,16633
57069b46824cdcd343f408fae1555149,0,122089,1373657,Female,No,No,Going down the alphabet and running the letters through my mind. ,8/18/20 17:32,16634
696c9305eed749737409b0b8fe738b32,1,75586,1140557,Female,No,No,"I wanted to get the most bonus points and when I hit May I knew that no other letter would get me more money because there are no months that have a z in them at all, let alone as the third letter being Z. ",8/18/20 17:40,16635
f5d098308fec1de5b19bc091d3c3965b,0,124967,1085858,Male,No,No,"This was a very interesting and fun study! For the 'third letter' question, I simply named each month off in the same order that they would appear on the calendar. When I reached 'May' and noticed that it ended in 'Y', I realized that I had my final answer at that point.",8/18/20 17:42,16636
8149cd7f535006993ea68dfccad2de17,1,83631,1436265,Male,No,No,"Strategy was thinking of longer months, which was an error because I did not probably consider â€œMayâ€ only being three letters, leading me to the wrong answer in the time frame. ",8/18/20 17:42,16637
c9d8f1437637d48296601929ee4b18f1,1,111512,1234403,Female,Yes,No,It seems like it is more for memory but I am not really sure. ,8/18/20 17:43,16638
9f3eba36fe5ad10abbbc7f2d576c4756,0,139792,1088059,Male,Yes,No,first one i came up with and r wasa decent score so i decidedto go with that isteadof potentiall failingthat part altogether.,8/18/20 17:44,16639
75ee10fe3d33e8ec57ecba388c73918d,1,131218,1415365,Male,No,No,"somehow, after thinkng about the directions and before starting the exercise it came to my mind that V was in november and was late in the alphabet. ",8/18/20 17:46,16640
40aa6ba29a2cc54d29727db714ee12ad,0,102088,1220744,Male,No,No,I didn't go chronologically through the calendar. I thought of May and it just stuck.,8/18/20 17:57,16641
8e0224b86c818a14a8b010c8f8bbb942,1,63487,987850,Other,No,No,I scrambled without any real strategy. I loathe timed tasks.,8/18/20 17:59,16642
59950f8f58640d463cb8e41930b20933,0,193398,959551,Male,No,No,I tried to imagine all the months in my mind.,8/18/20 18:05,16643
771b3d3290850205cb9c4d573a5e7c66,0,135570,1446119,Male,No,No,I just went with October,8/18/20 18:07,16644
570731035be0997d62dd04912221b920,1,190366,1584672,Male,No,No,think of the word which has the most letters,8/18/20 18:11,16645
df72460533060df3a42e6fdb38c5d53f,1,62290,742708,Male,No,No,I just went through the months as quickly as I could,8/18/20 18:16,16646
e239297cb146b515324fcf83a9dc5b7a,0,103087,1123050,Female,No,No,"First instinct, ""v"" is very late in the alphabet.",8/18/20 18:18,16647
cdc2badc7f871b39434381b75f44990a,0,82334,1048308,Male,No,No,"I really enjoyed the study and it was a brain teaser. For part one since I was not allowed to write anything down I just gave each month a number in my head and went with that. Since the points subtracted were 12 and below from what I saw I just considered that month as that number. As for the third letter question, I panicked and the only thing I could think about was September. No other month came to mind, I am not good with time constraints.  ",8/18/20 18:22,16648
92ac0aea5d58047575fad360c6b9f1a8,0,81805,946254,Male,No,No,,8/18/20 18:22,16649
4e7dba33d2b387f09e34badb2ef6be40,0,107102,1321027,Female,No,No,It came to mind pretty quickly.,8/18/20 18:22,16650
dee35f543ce39b67819758419349156e,1,464241,1726717,Male,No,No,My strategy for the third letter was to think of the alphabet and what letters are last in it that make sense in terms of the spelling of the months of the year.,8/18/20 18:23,16651
bc1d681821c35eef2660bdca7a8afbb8,1,169904,1294686,Female,Yes,No,I just tried to think of all the long months first (not sure why) and then narrowed it down by which letter was farther along in the alphabet.,8/18/20 18:24,16652
dfe031858688bf4d62b2625cae42aea7,1,109592,2132299,Male,No,No,I was thinking of the longer named months because I thought they would have more letters that are further back in the alphabet.,8/18/20 18:27,16653
44c338cac28551a0d889f55a80725994,1,92847,1378913,Female,No,No,Running through the first words that came to my mind before the time was up.,8/18/20 18:28,16654
9fe6e5e7f3876181e573e8617b050828,1,110745,1086777,Male,No,No,I just picked the first word that I thought of.,8/18/20 18:33,16655
9a499f00cb42015a520859a5676ded3b,0,99408,1351920,Female,No,No,"I actually misunderstood the second part. The word ""month"" has an n in the third position, so I chose a word that started with n - November. I was very nearly right, except for May. Lucky guess, almost.",8/18/20 18:33,16656
2d4468fbf814020567c00e0486145931,0,123557,1177589,Male,No,No,Think about the third letter of each month and then decide between May and November,8/18/20 18:40,16657
9cdae2a522530208d1bf56f558e51cb8,0,95808,957878,Female,No,No,I just focused on the words that came to mind that had a later in the alphabet 3rd letter.,8/18/20 18:49,16658
8f9e386b7034f6ca66836b1d43c69c81,0,113707,1336240,Female,No,No,"At first, months just popped in my head, then I started saying the months to myself.  I initially passed May, but then I stopped myself.",8/18/20 18:52,16659
4ba8948c9f43439a00c54561cae958dc,0,206240,1447277,Female,No,No,I was going through the months in order,8/18/20 18:57,16660
3ac4ccfe55ab6d663c62f3d88d9afa49,1,81996,1027011,Male,No,No,"This was really fun! I honestly kind of panicked on the 3rd letter question, forgetting about May, dumb! October came to mind right away because it had a 'T', which was pretty late but not that late. It was hard to get that out of my head.",8/18/20 19:00,16661
4da376fbd37a0bdcd3c29e0f388a5d04,0,116749,970818,Male,No,No,"I was going through in my head all the different months, I remembered March and automatically wrote in March for the answer but with 3 seconds left, I remembered May and couldn't change my answer! Oh well :)",8/18/20 19:02,16662
971b7c458f88798753ef77677a31c01b,1,286595,1126700,Female,No,No,"I went in calendar order until I fell on may, which would be the best choice I could make of all the months.",8/18/20 19:03,16663
3f1628b7928e444057f341f90b80a4b7,1,65448,700088,Male,No,No,"I thought of the different months and their 3rd letter- October came to mind right away as a good candidate, but I missed November which is even better...",8/18/20 19:06,16664
212a5fb1df1c7e610bc9bc137ec37185,0,176837,1811429,Female,No,No,"I tried to visualize the longer months in my head, never even considered that May would have been ideal, thinking that I would have more options with the longer months.  Go figure.  This was such a great study.  Definitely more like a game.  I enjoyed it immensely.",8/18/20 19:08,16665
6f5419d5509cc604080e6e0637595485,1,131350,1479026,Female,No,No,I finally thought about the four and three letter words but figured it out too late.,8/18/20 19:10,16666
bbacf347438ebaee755dd2770dd2bb3c,1,99003,1121060,Female,No,No,"Think of the one with the latest 3rd letter. But I got too excited, and thought it was ""u"" from July. Only after did I realize that was the 2nd letter. I felt pressured and definitely didn't think things through or even count the letters.",8/18/20 19:15,16667
20fa614d31b91d722f9c51cb38294e15,1,104852,1461009,Female,No,No,Test memory and quick thinking,8/18/20 19:20,16668
b9037ed154adfb2b27a7331a13a773f5,0,103915,1377986,Female,Yes,No,My strategy was to spell out as many month abbreviations as I could remember and pick the one with the further 'third letter' around the 10 second mark,8/18/20 19:20,16669
d17e427566ced5c8756852fdb6477f9e,1,152079,1346666,Male,No,No,No,8/18/20 19:28,16670
d8dc485323accb9f147bd2230e145a46,1,173080,1295432,Female,No,No,"I was trying to think of the longest words possible first, and then look at the third letter to see how far down the alphabet list that letter was.. It wasn't until I didn't have enough time to change my answer that I realized that May would have been a better answer. ",8/18/20 19:28,16671
3a60ca3bc69b07e6e771e3bc3f027aa2,1,98111,971301,Other,No,No,"I had no strategy for the third letter question, a month popped into my head and i tried to think of other months with a later letter.",8/18/20 19:32,16672
e69d16a8a1fadce268a3ffef93aad1b2,1,116384,887458,Female,No,No,,8/18/20 19:33,16673
94277b44d0821c33b2db9543cda25e9d,0,105095,1600307,Male,No,No,"I started thinking about the months in terms of what came first in the year. As I ran out of time, I started to panic and skip months until I came to June.",8/18/20 19:37,16674
8232ac699313252db8fc249ff311769d,1,104475,1325135,Female,No,No,"I noticed the website I am doing the survey on was not a secured site.
I went in order of the months.",8/18/20 19:41,16675
20807e305dfff8fbd8b2a1b8d47f90ab,0,138070,1945237,Female,No,No,November came up in my head as I was typing March. I was so focused on trying to get my answer in that I forgot the timer would automatically move me forwards so my answer ended up being blank.,8/18/20 19:42,16676
add8c0a8769264290fa1bdc74e60bd51,1,1817561,3069550,Female,No,No,Dang I was focused too much on trying to think of month names quickly. If I had worked through the months in order I would have immediately realized I should have picked May ;-;,8/18/20 19:43,16677
4e578e94574f78356eba8c2c2eb537d6,0,212225,2201365,Female,No,No,"I had fun with this experiment and was really focused on trying to remember the point values assigned to each month. My strategy for answering the ""third letter"" question was to work my way through the months from the beginning starting with January. Once I got to May and realized how far in the alphabet ""Y"" is I stopped.",8/18/20 19:44,16678
c97a77fb2275a8c63ca03bae052c2eb4,1,102239,1511347,Male,No,No,No strategy used,8/18/20 19:48,16679
77d4425bb88b3740ef14782833105da1,0,183721,1582711,Male,No,No,no,8/18/20 19:50,16680
3b0259494b464f87e403429255872d4f,1,227849,2157993,Female,No,No,"I was lucky in that in the third letter question, May came to my mind really quickly. I thought about October, but May had been the winning word on the last round, so it was already sticking out in my mind.",8/18/20 20:00,16681
213b321c23ced113bce24a98f9faddc3,1,45907,1288055,Male,No,No,to think of words that had z as the third letter.  similar to fizzle,8/18/20 20:04,16682
420026c2a7df0246c709f3f6bfe8b31a,1,73224,1291041,Male,No,No,"I tried just thinking of months quickly and some months just popped into my head, my mothers and sisters birthday are in October so that came first for that reason I think, not sure. May came soon after and that was pretty late so I just stuck with that. ",8/18/20 20:09,16683
ad8ca6b7d6b64d178445f8fe81293d58,0,78640,1377066,Female,No,No,NO. AND MY STRATEGY WAS JUST LISTING THROUGH THE MONTHS IN MY MIND THAT HAD A THIRD LETTER THAT WAS LATE IN THE ALPHABET,8/18/20 20:14,16684
465823af53c87e7a3709e8adc8d2d178,1,99897,1359472,Female,No,No,im trying to find the third letter that is close or near the end of the anphabet,8/18/20 20:14,16685
09946b7417343fd50fec4cf8431d9a98,1,91914,863396,Female,No,No,I saw the words in my head and determined May would be the correct answer.,8/18/20 20:19,16686
129db350108311b3477ccfac98e6e2d4,1,314263,1736235,Female,No,No,"I was confused about what words were referred to as part one and part two at first, so I kind of panicked. Then I saw the timer counting down and chose a month really fast. I should have gone through them all in my head, but I got flustered.",8/18/20 20:22,16687
acfc2dcd2e6d2884e2009eea4064b4c4,0,169571,1304282,Other,No,No,I based my answer on the first month of the year (January),8/18/20 20:23,16688
4395925f7ed60e4e3bdb5485694365c3,0,131016,1321864,Female,No,No,"There wasn't time to formulate a strategy, so I didn't have any. I just wrote something in the answer box at the last second, thought of a better answer, then decided I didn't have time to try to change what I had already written. Bummer.",8/18/20 20:36,16689
725845c56d9db188e4f525bcbe5c3616,1,76178,818969,Female,No,No,"To just go through them in my head, whichever came to mind",8/18/20 20:41,16690
f0d54ca77b5197bbd89a504f9b28e910,0,85548,1817273,Female,No,No,i just tried to think of names as fast as possible. maybe not the best strategy,8/18/20 20:46,16691
49ca2943c66bc2a026f5173d8e5168db,0,610985,1890248,Female,No,No,"Honestly just started thinking of months and calculating what their third letter was until I came to what I ""thought"" was the best answer.  I totally forgot about May....maybe cuz it's shorter?  Interesting, though :)",8/18/20 20:50,16692
acdde5be13f020865801f1f83a26ef50,0,90687,1126288,Male,No,No,Go through each month and keep track of which month had the furthest third letter. Then compare to the new month I have thought of.,8/18/20 20:52,16693
c74b3276c897081cd923ffe5addb561a,0,162153,1264388,Male,No,No,"no.  No real strategy, just had months pop in head.",8/18/20 20:54,16694
1e4f562aa6c103309ab43dbc8788ca97,1,89893,1209515,Male,No,No,"May came into my mind almost immediately, so I didn't really have to think beyond that since I know there are no months with ""z""",8/18/20 20:58,16695
4fcc17f30723d63a2f76c9bed9d33143,0,111941,1451495,Female,No,No,"I was just going to go through the alphabet and then the timer started and I panicked, wrote a month, then went back and changed it.  still missed May.  Whoops.",8/18/20 21:05,16696
578448d8150b904922d9dea11e8e9233,1,85716,1480346,Female,No,No,"No comments.  I had to  really concentrate, though and I don't think I did a very good job!  My only strategy for the third letter question was to stick with my first late third letter.",8/18/20 21:09,16697
7f25b577f60fc021ae3ee8f415927072,1,114144,1177051,Male,No,No,"I thought of December first and then cycled through months until I hit May.  I knew there weren't any months with a 
""Z"" in them, so that meant the ""Y"" in May had to be the best answer.",8/18/20 21:25,16698
d0814cd561504872ea5d64274bd2af03,1,162336,2020078,Female,No,No,"I really enjoyed this study. I love word games so this was a little different. I didn't have anything really special in mind for the ""third letter"" question. I knew all the words in part 1 were names of the months in a year. The easiest way I knew I could run through the month's really quickly was to start in January and end in December. Mentally I just said them in my head and tried to manage which one's at least appeared in the second half of the alphabet. Thinking about it now May would have ",8/18/20 21:25,16699
11fab95b3c36d398986a2d12aa0ea935,1,117110,1213537,Other,No,No,I was trying to start from the first few months but I should have started from the last few,8/18/20 21:29,16700
40b068dca40cccb52ce0924c7fc865a4,0,412916,2086075,Female,No,No,"I tried to think of the months or words from part 1 and think about the third letter, but the timer made me nervous and I did not get to the better options of words in my head. I only eliminated those which were worse than my present option. I went ahead and wrote in the answer box first because I only had 17 seconds after reading the questions, which I thought might be different than the example. Then I wrote other words in the practice box.",8/18/20 21:30,16701
aac0d3b6aa99af2321adf30969654def,1,131832,1539372,Male,No,No,"I tried to use the words with the most letters first.  I'm not really sure why; they are just what came to mind before any of the other words.  Perhaps due to having similar endings to their pronunciation(except February, which is my birthday month and most likely why that one came to mind first).  I had originally settled on the word October and typed it in, but then November came to mind and I quickly changed it(and misspelled it in the process).",8/18/20 21:45,16702
e8229f515a5ef1a95d7a50caa541196c,1,155573,2118825,Female,No,No,I didn't have one. I was just having difficulties thinking of any months at all during the time frame. I couldn't stop getting distracted by the time limit. The study was a lot of fun! Also really challenging.,8/18/20 21:48,16703
ad01772b2f252fc05cb47e4d183d23ed,0,172783,1463454,Female,No,No,"Really cool study. My strategy was to just quickly run through the months that popped up in my head. I double-checked ""May"" in my head because it only had three letters. ",8/18/20 21:59,16704
632f0159db268fbaad608906f904cae7,0,133716,1291573,Female,No,No,"I got stuck on the example question with the letter ""p"". After I thought of it I couldn't unthink it.",8/18/20 22:03,16705
3a994637ee13bfbef923a30878a0b29f,0,107847,1207802,Male,No,No,I verbally spoke to myself the months sequentially from January until I reached the answer.,8/18/20 22:16,16706
964c0a2035be60cff0d0d2de8c269074,0,222373,1768235,Male,Yes,No,Find out the third letter that comes late in the alphabets. ,8/18/20 22:18,16707
74d832f79c11b2467681e5aa582a922a,1,58008,1176779,Female,No,No,i didn't have a strategy. it happened so fast and i panicked.,8/18/20 22:29,16708
2dc7d5fc288e113c9db7be556f922e48,1,74641,1405166,Male,No,No,I began thinking of the months in chronological order. Then I simply searched for letters from the second half of the alphabet (recalling the three letter abbreviations). I continued searching after May to verify that there was no latter option (such as a month with a z).,8/18/20 22:38,16709
fb5ce731446a17ce03d646025d2bc029,1,63849,1149826,Male,Yes,Yes,Academic year,8/18/20 22:41,16710
795384d7b93f3abec400d24276e1756d,1,43935,733737,Female,No,No,I tried to think of the longer ones,8/18/20 22:51,16711
cd47efdaa7b59e53a79504234a01bc1d,1,101340,1079189,Female,No,No,I just went through all the months in order and mostly stopped at may because I did not think there was a letter higher,8/18/20 23:08,16712
b5f944a6eacfa7687ae91927540fe510,1,156972,1212605,Female,Yes,No,"I ran through the letters of the alphabet, and I knew November had a V which was pretty far out to the end; but I completely forgot May!",8/18/20 23:09,16713
b95bfa80cfe86756f9c30505b9aadb58,1,297008,2068369,Female,No,No,I was trying to think of where each letter was in the alphabet but then I ran out of time and did not enter May before the timer went off.,8/18/20 23:14,16714
0f9d48d1449fdd25514fc118ffae96e4,0,172190,1172325,Male,No,No,,8/18/20 23:17,16715
ba6a407d705c0e1e41ade8feafc35e50,0,83662,1049938,Other,No,No,I thought about months randomly until I realized I could just think of every month in order. When I got to May i realized Y is the latest in the alphabet you can get in a month.,8/18/20 23:29,16716
cd658122ee4f1f9038008ad8ae228601,0,198241,1733092,Female,No,No,This was a rather interesting study overall. My strategy was to look for the third letter that sat within the last ten letters of the alphabet and see if I could think of one with one further into that last ten.,8/18/20 23:34,16717
9a8cc9f49cc1d7b615c150b445871fba,1,82406,1867730,Male,No,No,,8/18/20 23:52,16718
74c6ad7d14b20c3dcd60833cd0de66f1,1,131415,1248695,Female,No,No,"I couldn't stop thinking about the ""words with many vowels"" example, so the month I was considering(october) was stuck in my brain.",8/19/20 0:06,16719
2e1dd942c507c15d4bcbb271bea92977,1,156207,2008445,Male,No,No,I was trying to think of all of the months and see if the third letter was a vowel. I think the instructions made me think that way.,8/19/20 0:08,16720
3b4311264be835e24ee14c779ff2b082,1,70535,859011,Male,No,No,Write down all of the words then try to focus on the third letter.,8/19/20 0:14,16721
b9f45ffe50c1bc588bb898afa0ddd8a8,0,116335,1216430,Female,No,No,I just picked the longest one I could think of,8/19/20 0:15,16722
fdc6fc1a72353cb2c8ea1decbcfcc7eb,0,140104,1125535,Male,No,No,I didn't really have a strategy and I think that shows pretty well in how I performed.,8/19/20 0:17,16723
c05400b667d6a294ec1ae8094b0aaa92,1,378936,1120170,Female,No,No,,8/19/20 0:19,16724
6d9c104bc1db4a65bcd5e905b1e1ce55,0,130878,1301636,Male,No,No,I had no strategy I just tried to think of the 3rd letter in the months. When I came to November I thought that it's probably the best answer.,8/19/20 0:23,16725
b9407b1a82020d0f753a7bb405419f9e,1,54440,828792,Female,No,No,,8/19/20 0:26,16726
4383329caea794081a61ed065bdeb1dd,0,94194,1042607,Female,No,No,i was trying to think of words that had a letter closest to the end of the alphabet,8/19/20 0:32,16727
a17f85cd3aade4f26aa1834e5f355d1d,1,174025,1628125,Male,No,No,just going through the months in my head i thought too much about the long months that may totally pass me by,8/19/20 0:34,16728
6994da84fb98b26ef3bbee5825975c9f,0,104943,1628791,Female,No,No,"I didn't have a strategy.  I thought it would be really easy and then every word I thought of had a third letter that came at the first of the alphabet.  I believe I may be stupid!  They invited me to join MENSA so they must just take anybody off the street.  This was a very difficult survey for me.  Thank you for allowing me to participate, it was fun trying, though I couldn't make sense of it.  Best of luck with your research and please stay safe.",8/19/20 0:35,16729
32ec4354acdde9f9527254acfe787cbb,1,80526,806929,Female,No,No,I just ran through a list of the first months that came to mind and picked the one with the latest letter in the alphabet,8/19/20 0:56,16730
829c31d4ca34de89632a2e60a173f7a5,0,97511,980728,Female,No,No,"no strategy, just followed example",8/19/20 1:17,16731
d5cbb95e249c85c90d7e88cb3b1be826,1,121495,1749809,Female,No,No,Started with the months at the end of the year because I was just guessing their 3rd letter seemed like they would be later in alphabet. Ran out of time before I could think of months at the beginning of the year. ,8/19/20 1:31,16732
84c822053317848e5d34b9d6524b0150,1,120813,1500922,Male,No,No,I was thinking about which month has the letter r in which I thought would be the best bet.,8/19/20 1:36,16733
