subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
77d4425bb88b3740ef14782833105da1,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""August"":0,""May"":1,""April"":1,""October"":0,""December"":0,""September"":1,""July"":1,""January"":1,""March"":1,""June"":1,""November"":0}","{""February"":5,""May"":4,""April"":6,""September"":7,""July"":3,""January"":2,""March"":1,""June"":8}",7056,8/18/20 19:49,44936
3b0259494b464f87e403429255872d4f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27159,0,1,May,,21000,8/18/20 19:56,44937
3b0259494b464f87e403429255872d4f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""January"":0,""July"":0,""June"":0,""December"":0,""August"":0,""May"":1,""October"":1,""March"":0,""April"":0,""February"":0,""November"":0}","{""May"":2,""October"":1}",70438,8/18/20 19:59,44938
213b321c23ced113bce24a98f9faddc3,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,58657,26,0,razzle,,21000,8/18/20 20:00,44939
420026c2a7df0246c709f3f6bfe8b31a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,76538,0,1,may,"oct
may
sep
",21000,8/18/20 20:03,44940
213b321c23ced113bce24a98f9faddc3,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""September"":0,""August"":0,""March"":0,""November"":0,""July"":0,""October"":0,""June"":0,""May"":0,""December"":0,""February"":0,""January"":0}",{},20662,8/18/20 20:04,44941
420026c2a7df0246c709f3f6bfe8b31a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""May"":1,""January"":0,""September"":1,""July"":0,""March"":1,""November"":0,""December"":0,""October"":1,""April"":0,""February"":0,""August"":1}","{""June"":5,""May"":3,""September"":4,""March"":2,""October"":1,""August"":6}",191890,8/18/20 20:08,44942
465823af53c87e7a3709e8adc8d2d178,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,106340,0,1,,,21000,8/18/20 20:11,44943
ad8ca6b7d6b64d178445f8fe81293d58,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,44263,0,1,NOVEMBER,,21000,8/18/20 20:11,44944
465823af53c87e7a3709e8adc8d2d178,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""December"":0,""April"":0,""May"":1,""July"":0,""June"":0,""November"":1,""January"":1,""March"":0,""August"":0,""October"":0,""September"":0}","{""May"":1,""November"":3,""January"":2}",61119,8/18/20 20:14,44945
ad8ca6b7d6b64d178445f8fe81293d58,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""December"":0,""March"":0,""August"":0,""April"":0,""May"":0,""October"":1,""July"":0,""January"":0,""November"":1,""June"":0,""February"":0}","{""October"":1,""November"":2}",71450,8/18/20 20:14,44946
09946b7417343fd50fec4cf8431d9a98,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36939,0,1,,MAY,21000,8/18/20 20:18,44947
129db350108311b3477ccfac98e6e2d4,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30486,0,1,november,,21000,8/18/20 20:18,44948
09946b7417343fd50fec4cf8431d9a98,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""October"":0,""June"":0,""August"":0,""December"":0,""March"":0,""November"":0,""April"":0,""February"":0,""September"":0,""May"":1,""July"":0}","{""May"":1}",19490,8/18/20 20:19,44949
acfc2dcd2e6d2884e2009eea4064b4c4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,108264,0,1,ja,,21000,8/18/20 20:21,44950
129db350108311b3477ccfac98e6e2d4,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""March"":0,""October"":1,""November"":1,""December"":1,""August"":0,""April"":0,""February"":1,""September"":1,""January"":0,""May"":0,""July"":0}","{""October"":4,""November"":5,""December"":1,""February"":2,""September"":3}",52934,8/18/20 20:22,44951
acfc2dcd2e6d2884e2009eea4064b4c4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""October"":0,""July"":0,""December"":0,""June"":0,""January"":1,""September"":0,""November"":0,""May"":0,""February"":0,""August"":0,""March"":0}","{""January"":1}",33141,8/18/20 20:23,44952
4395925f7ed60e4e3bdb5485694365c3,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34828,0,1,september,,21000,8/18/20 20:32,44953
4395925f7ed60e4e3bdb5485694365c3,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""November"":0,""January"":1,""December"":1,""June"":0,""September"":1,""March"":1,""February"":0,""April"":0,""October"":1,""May"":0,""August"":1}","{""January"":1,""December"":2,""September"":5,""March"":3,""October"":6,""August"":4}",96881,8/18/20 20:36,44954
725845c56d9db188e4f525bcbe5c3616,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,29463,0,1,June,,21000,8/18/20 20:39,44955
725845c56d9db188e4f525bcbe5c3616,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""September"":0,""April"":0,""May"":0,""July"":1,""October"":0,""March"":0,""June"":1,""November"":0,""January"":0,""December"":0,""August"":1}","{""February"":3,""July"":2,""June"":1,""August"":4}",16607,8/18/20 20:41,44956
f0d54ca77b5197bbd89a504f9b28e910,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52981,0,1,september,,21000,8/18/20 20:42,44957
f0d54ca77b5197bbd89a504f9b28e910,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""August"":1,""May"":0,""April"":1,""October"":1,""September"":1,""January"":0,""November"":0,""July"":1,""December"":0,""March"":1,""February"":0}","{""June"":3,""August"":5,""April"":2,""October"":6,""September"":7,""July"":4,""March"":1}",29205,8/18/20 20:45,44958
49ca2943c66bc2a026f5173d8e5168db,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,17452,0,1,November,,21000,8/18/20 20:46,44959
acdde5be13f020865801f1f83a26ef50,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35533,0,1,May,"January
February
March
April
May
June
July
August
September
October
November
Decembr",21000,8/18/20 20:49,44960
49ca2943c66bc2a026f5173d8e5168db,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""January"":1,""February"":1,""July"":0,""December"":0,""June"":0,""April"":0,""November"":1,""September"":1,""October"":0,""March"":0,""August"":1}","{""January"":1,""February"":2,""November"":5,""September"":4,""August"":3}",93364,8/18/20 20:50,44961
c74b3276c897081cd923ffe5addb561a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52632,0,1,april,,21000,8/18/20 20:51,44962
acdde5be13f020865801f1f83a26ef50,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""May"":1,""March"":1,""February"":1,""July"":1,""April"":1,""September"":1,""November"":1,""August"":1,""June"":1,""October"":1,""December"":0}","{""January"":1,""May"":4,""March"":2,""February"":3,""July"":5,""April"":7,""September"":8,""November"":10,""August"":9,""June"":6,""October"":11}",51439,8/18/20 20:52,44963
c74b3276c897081cd923ffe5addb561a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""December"":1,""November"":0,""April"":1,""August"":0,""January"":0,""June"":0,""October"":0,""May"":0,""February"":1,""March"":0,""September"":0}","{""December"":2,""April"":3,""February"":1}",43120,8/18/20 20:54,44964
1e4f562aa6c103309ab43dbc8788ca97,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30241,0,1,May,,21000,8/18/20 20:55,44965
1e4f562aa6c103309ab43dbc8788ca97,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""November"":1,""September"":0,""May"":1,""April"":0,""December"":0,""June"":0,""August"":0,""March"":0,""October"":0,""July"":0,""January"":0}","{""November"":1,""May"":2}",41486,8/18/20 20:58,44966
4fcc17f30723d63a2f76c9bed9d33143,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,56962,0,1,November,,21000,8/18/20 21:02,44967
4fcc17f30723d63a2f76c9bed9d33143,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""June"":0,""November"":1,""September"":1,""March"":0,""February"":0,""October"":1,""August"":0,""January"":1,""April"":1,""December"":0,""May"":0}","{""November"":5,""September"":2,""October"":3,""January"":1,""April"":4}",55660,8/18/20 21:05,44968
578448d8150b904922d9dea11e8e9233,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,39700,0,1,March,,21000,8/18/20 21:06,44969
578448d8150b904922d9dea11e8e9233,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""December"":0,""May"":0,""September"":0,""October"":0,""April"":1,""March"":1,""July"":0,""August"":1,""November"":0,""January"":0,""June"":0}","{""February"":1,""April"":2,""March"":3,""August"":4}",53135,8/18/20 21:09,44970
d0814cd561504872ea5d64274bd2af03,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46864,0,1,"NOVEMBER
",N,21000,8/18/20 21:17,44971
7f25b577f60fc021ae3ee8f415927072,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,22323,0,1,may,dec jan feb mar apr may,21000,8/18/20 21:22,44972
7f25b577f60fc021ae3ee8f415927072,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""December"":1,""April"":1,""October"":0,""September"":0,""November"":0,""March"":1,""February"":1,""May"":1,""August"":0,""January"":1,""July"":0}","{""December"":1,""April"":5,""March"":4,""February"":3,""May"":6,""January"":2}",46787,8/18/20 21:25,44973
d0814cd561504872ea5d64274bd2af03,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""December"":1,""June"":1,""March"":1,""July"":1,""September"":1,""May"":1,""April"":1,""November"":1,""January"":1,""August"":1,""February"":1}","{""October"":10,""December"":12,""June"":6,""March"":3,""July"":7,""September"":9,""May"":5,""April"":4,""November"":11,""January"":1,""August"":8,""February"":2}",248776,8/18/20 21:25,44974
40b068dca40cccb52ce0924c7fc865a4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,43497,0,1,March,April May June July ,21000,8/18/20 21:25,44975
11fab95b3c36d398986a2d12aa0ea935,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46132,15,0,march,"january
march
",21000,8/18/20 21:26,44976
11fab95b3c36d398986a2d12aa0ea935,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""July"":0,""February"":1,""January"":1,""September"":0,""October"":0,""August"":0,""May"":0,""April"":1,""June"":1,""December"":1,""March"":1}","{""February"":2,""January"":1,""April"":6,""June"":4,""December"":5,""March"":3}",31813,8/18/20 21:28,44977
40b068dca40cccb52ce0924c7fc865a4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""August"":0,""June"":1,""November"":0,""January"":0,""December"":0,""February"":0,""March"":1,""July"":1,""October"":0,""September"":0,""May"":0}","{""April"":2,""June"":3,""March"":1,""July"":4}",135948,8/18/20 21:29,44978
aac0d3b6aa99af2321adf30969654def,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,71591,0,1,novemeber,"feb
jan
dec
oct",21000,8/18/20 21:37,44979
e8229f515a5ef1a95d7a50caa541196c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48729,0,1,November,,21000,8/18/20 21:43,44980
aac0d3b6aa99af2321adf30969654def,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""February"":1,""July"":0,""October"":1,""April"":0,""June"":0,""January"":0,""May"":0,""November"":1,""August"":0,""September"":0,""December"":1}","{""February"":1,""October"":3,""November"":4,""December"":2}",287310,8/18/20 21:45,44981
e8229f515a5ef1a95d7a50caa541196c,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""September"":0,""June"":0,""January"":0,""August"":1,""April"":0,""October"":0,""November"":1,""December"":1,""July"":0,""March"":1,""May"":0}","{""February"":1,""August"":3,""November"":5,""December"":2,""March"":4}",90882,8/18/20 21:47,44982
ad01772b2f252fc05cb47e4d183d23ed,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,85059,0,1,may,,21000,8/18/20 21:55,44983
ad01772b2f252fc05cb47e4d183d23ed,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""August"":1,""October"":0,""April"":0,""January"":1,""December"":1,""July"":0,""March"":0,""May"":1,""February"":0,""September"":0,""June"":0}","{""August"":1,""January"":3,""December"":2,""May"":4}",72244,8/18/20 21:59,44984
632f0159db268fbaad608906f904cae7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,26808,0,1,"September
September",,21000,8/18/20 22:00,44985
632f0159db268fbaad608906f904cae7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""November"":0,""January"":0,""June"":0,""December"":0,""February"":0,""April"":0,""September"":1,""July"":0,""March"":0,""October"":0,""August"":0}","{""September"":1}",29211,8/18/20 22:02,44986
3a994637ee13bfbef923a30878a0b29f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,63774,0,1,May,,21000,8/18/20 22:11,44987
964c0a2035be60cff0d0d2de8c269074,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,133694,26,0,November,,21000,8/18/20 22:14,44988
3a994637ee13bfbef923a30878a0b29f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""August"":0,""January"":1,""April"":1,""March"":1,""December"":0,""May"":1,""November"":0,""October"":0,""June"":0,""February"":1,""July"":0}","{""January"":1,""April"":4,""March"":3,""May"":5,""February"":2}",123360,8/18/20 22:15,44989
964c0a2035be60cff0d0d2de8c269074,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""March"":0,""May"":0,""September"":1,""November"":1,""February"":0,""October"":1,""August"":0,""April"":0,""January"":0,""December"":1,""June"":0}","{""September"":2,""November"":1,""October"":3,""December"":4}",64836,8/18/20 22:17,44990
74d832f79c11b2467681e5aa582a922a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34547,0,1,july,"june
",21000,8/18/20 22:26,44991
74d832f79c11b2467681e5aa582a922a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""December"":0,""April"":0,""July"":1,""November"":1,""September"":1,""February"":0,""May"":1,""October"":1,""June"":1,""March"":0,""January"":0}","{""August"":6,""July"":5,""November"":4,""September"":3,""May"":7,""October"":2,""June"":1}",28792,8/18/20 22:29,44992
2dc7d5fc288e113c9db7be556f922e48,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34791,0,1,May,,21000,8/18/20 22:34,44993
fb5ce731446a17ce03d646025d2bc029,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,59260,0,1,goodnic,nice,21000,8/18/20 22:37,44994
2dc7d5fc288e113c9db7be556f922e48,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""March"":0,""August"":1,""June"":0,""September"":1,""November"":1,""December"":1,""July"":0,""October"":1,""February"":1,""April"":0,""January"":1}","{""May"":6,""August"":7,""September"":8,""November"":3,""December"":4,""October"":5,""February"":2,""January"":1}",93551,8/18/20 22:38,44995
fb5ce731446a17ce03d646025d2bc029,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""October"":0,""August"":1,""June"":1,""September"":1,""February"":0,""January"":0,""March"":0,""May"":1,""December"":1,""November"":1,""April"":1}","{""July"":2,""August"":3,""June"":1,""September"":45,""May"":8,""December"":6,""November"":5,""April"":7}",17258,8/18/20 22:40,44996
795384d7b93f3abec400d24276e1756d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,0,0,61457,15,0,october,October,21000,8/18/20 22:49,44997
795384d7b93f3abec400d24276e1756d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""January"":0,""November"":1,""March"":1,""June"":0,""October"":1,""April"":0,""July"":0,""August"":0,""February"":1,""December"":0,""May"":0}","{""November"":1,""March"":2,""October"":3,""February"":4}",8059,8/18/20 22:50,44998
cd47efdaa7b59e53a79504234a01bc1d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47405,0,1,May,,21000,8/18/20 23:06,44999
b5f944a6eacfa7687ae91927540fe510,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,20936,0,1,November,,21000,8/18/20 23:06,45000
cd47efdaa7b59e53a79504234a01bc1d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""November"":0,""May"":1,""March"":1,""June"":0,""January"":1,""July"":1,""September"":0,""August"":0,""October"":0,""February"":1,""December"":0}","{""April"":4,""May"":5,""March"":3,""January"":1,""July"":6,""February"":2}",28502,8/18/20 23:07,45001
b5f944a6eacfa7687ae91927540fe510,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""December"":1,""May"":0,""June"":0,""April"":0,""September"":1,""February"":0,""October"":1,""November"":1,""August"":0,""January"":0,""July"":0}","{""December"":1,""September"":2,""October"":3,""November"":4}",28479,8/18/20 23:08,45002
b95bfa80cfe86756f9c30505b9aadb58,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41552,0,1,,,21000,8/18/20 23:11,45003
b95bfa80cfe86756f9c30505b9aadb58,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""July"":0,""October"":0,""November"":1,""April"":0,""August"":0,""June"":0,""September"":0,""May"":1,""March"":0,""February"":0,""December"":0}","{""January"":3,""November"":2,""May"":1}",61721,8/18/20 23:13,45004
0f9d48d1449fdd25514fc118ffae96e4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,51529,0,1,October,,21000,8/18/20 23:15,45005
0f9d48d1449fdd25514fc118ffae96e4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""May"":0,""March"":0,""October"":1,""September"":1,""January"":0,""April"":0,""August"":0,""November"":0,""February"":1,""December"":1,""July"":0}","{""October"":4,""September"":3,""February"":2,""December"":1}",3166,8/18/20 23:17,45006
ba6a407d705c0e1e41ade8feafc35e50,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25404,0,1,May,March,21000,8/18/20 23:26,45007
ba6a407d705c0e1e41ade8feafc35e50,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""July"":0,""March"":1,""June"":1,""April"":1,""October"":0,""May"":1,""January"":0,""August"":1,""September"":0,""November"":0,""February"":0}","{""March"":3,""June"":2,""April"":4,""May"":5,""August"":1}",49792,8/18/20 23:29,45008
cd658122ee4f1f9038008ad8ae228601,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,93607,0,1,May,,21000,8/18/20 23:29,45009
cd658122ee4f1f9038008ad8ae228601,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""September"":1,""March"":0,""May"":1,""April"":1,""January"":1,""October"":0,""June"":1,""August"":1,""November"":0,""February"":1,""July"":0}","{""September"":6,""May"":4,""April"":5,""January"":1,""June"":7,""August"":3,""February"":2}",121720,8/18/20 23:33,45010
9a8cc9f49cc1d7b615c150b445871fba,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,42384,0,1,june,,21000,8/18/20 23:48,45011
9a8cc9f49cc1d7b615c150b445871fba,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""July"":0,""April"":1,""December"":0,""October"":1,""February"":0,""November"":1,""June"":0,""May"":1,""August"":0,""March"":1,""January"":1}","{""September"":2,""April"":7,""October"":3,""November"":4,""May"":1,""March"":6,""January"":5}",2869,8/18/20 23:52,45012
2e1dd942c507c15d4bcbb271bea92977,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47555,0,1,,,21000,8/19/20 0:02,45013
74c6ad7d14b20c3dcd60833cd0de66f1,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,33044,0,1,april,,21000,8/19/20 0:03,45014
74c6ad7d14b20c3dcd60833cd0de66f1,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""September"":0,""May"":0,""February"":0,""June"":0,""December"":0,""November"":0,""April"":1,""October"":1,""July"":0,""August"":0,""January"":0}","{""April"":2,""October"":1}",50953,8/19/20 0:06,45015
2e1dd942c507c15d4bcbb271bea92977,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""March"":0,""November"":1,""October"":0,""May"":1,""February"":0,""April"":0,""July"":1,""June"":1,""January"":1,""September"":0,""December"":0}","{""August"":2,""November"":5,""May"":1,""July"":23,""June"":34,""January"":6}",131241,8/19/20 0:08,45016
3b4311264be835e24ee14c779ff2b082,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35367,0,1,May,"January February March April May June July August September October November December
abc",21000,8/19/20 0:12,45017
b9f45ffe50c1bc588bb898afa0ddd8a8,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37170,0,1,February,,21000,8/19/20 0:13,45018
3b4311264be835e24ee14c779ff2b082,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""June"":1,""January"":1,""February"":1,""November"":1,""April"":1,""May"":1,""December"":1,""March"":1,""July"":1,""October"":1,""August"":1}","{""September"":1,""June"":7,""January"":3,""February"":2,""November"":8,""April"":9,""May"":4,""December"":6,""March"":10,""July"":11,""October"":12,""August"":5}",17643,8/19/20 0:14,45019
fdc6fc1a72353cb2c8ea1decbcfcc7eb,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,40490,0,1,MArch,,21000,8/19/20 0:14,45020
b9f45ffe50c1bc588bb898afa0ddd8a8,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""April"":0,""July"":0,""June"":0,""September"":1,""January"":1,""February"":1,""December"":0,""May"":0,""November"":0,""August"":0,""March"":0}","{""September"":1,""January"":3,""February"":2}",10804,8/19/20 0:14,45021
fdc6fc1a72353cb2c8ea1decbcfcc7eb,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""March"":1,""May"":0,""February"":0,""November"":0,""September"":0,""August"":0,""December"":1,""April"":0,""January"":1,""July"":1,""October"":0}","{""March"":4,""December"":1,""January"":3,""July"":2}",56342,8/19/20 0:17,45022
c05400b667d6a294ec1ae8094b0aaa92,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,19329,0,1,may,,21000,8/19/20 0:17,45023
c05400b667d6a294ec1ae8094b0aaa92,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""August"":0,""April"":1,""November"":0,""December"":0,""February"":1,""July"":0,""June"":0,""March"":1,""October"":0,""September"":0,""May"":1}","{""January"":1,""April"":4,""February"":2,""March"":3,""May"":5}",1602,8/19/20 0:19,45024
6d9c104bc1db4a65bcd5e905b1e1ce55,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48816,0,1,November,,21000,8/19/20 0:20,45025
6d9c104bc1db4a65bcd5e905b1e1ce55,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""December"":1,""March"":1,""September"":1,""February"":0,""August"":0,""January"":1,""June"":0,""July"":0,""October"":0,""November"":1,""May"":0}","{""April"":1,""December"":4,""March"":3,""September"":5,""January"":2,""November"":6}",45664,8/19/20 0:23,45026
b9407b1a82020d0f753a7bb405419f9e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,19117,0,1,"January
",January,21000,8/19/20 0:24,45027
b9407b1a82020d0f753a7bb405419f9e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""June"":0,""March"":0,""October"":0,""December"":0,""January"":1,""April"":0,""November"":0,""February"":0,""September"":0,""July"":1,""August"":0}","{""January"":1,""July"":2}",3229,8/19/20 0:25,45028
a17f85cd3aade4f26aa1834e5f355d1d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,50962,0,1,October,,21000,8/19/20 0:29,45029
6994da84fb98b26ef3bbee5825975c9f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,80334,0,1,August,,21000,8/19/20 0:29,45030
4383329caea794081a61ed065bdeb1dd,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,32484,0,1,April,April,21000,8/19/20 0:30,45031
4383329caea794081a61ed065bdeb1dd,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""August"":0,""September"":1,""May"":1,""July"":1,""January"":1,""November"":0,""October"":0,""December"":0,""April"":1,""March"":0,""February"":0}","{""September"":2,""May"":3,""July"":4,""January"":5,""April"":12}",19454,8/19/20 0:32,45032
a17f85cd3aade4f26aa1834e5f355d1d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""December"":1,""August"":1,""March"":0,""October"":1,""September"":1,""February"":0,""June"":0,""November"":0,""April"":1,""May"":0,""July"":1}","{""December"":1,""August"":4,""October"":3,""September"":2,""April"":6,""July"":5}",117435,8/19/20 0:34,45033
6994da84fb98b26ef3bbee5825975c9f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""August"":1,""January"":0,""October"":0,""June"":0,""July"":0,""April"":0,""November"":0,""December"":1,""March"":0,""September"":0,""February"":0}","{""August"":1,""December"":2}",202684,8/19/20 0:35,45034
32ec4354acdde9f9527254acfe787cbb,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25980,0,1,november,,21000,8/19/20 0:54,45035
32ec4354acdde9f9527254acfe787cbb,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""February"":1,""November"":1,""July"":0,""April"":0,""January"":1,""December"":0,""March"":0,""August"":0,""May"":0,""October"":1,""September"":1}","{""February"":1,""November"":5,""January"":2,""October"":3,""September"":4}",50509,8/19/20 0:56,45036
829c31d4ca34de89632a2e60a173f7a5,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47466,0,1,,impact,21000,8/19/20 1:13,45037
829c31d4ca34de89632a2e60a173f7a5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""March"":0,""April"":0,""October"":0,""June"":0,""February"":0,""September"":0,""November"":0,""May"":0,""December"":0,""August"":0,""January"":0}",{},52093,8/19/20 1:16,45038
d5cbb95e249c85c90d7e88cb3b1be826,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,62073,0,1,November,,21000,8/19/20 1:27,45039
d5cbb95e249c85c90d7e88cb3b1be826,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""March"":0,""October"":1,""January"":0,""November"":1,""August"":0,""February"":0,""December"":1,""September"":1,""May"":0,""June"":0,""July"":0}","{""October"":2,""November"":3,""December"":4,""September"":1}",99729,8/19/20 1:31,45040
